,Ligand,Concentration,Animal,Cell,Predicted
205,mIL4,-7.892763879598663,Mouse,3T3,0.9603013707059839
206,mIL4,-7.872628093645485,Mouse,3T3,0.9619160361787878
207,mIL4,-7.852492307692308,Mouse,3T3,0.9634737710300034
208,mIL4,-7.832356521739131,Mouse,3T3,0.9649759889023648
209,mIL4,-7.812220735785954,Mouse,3T3,0.966424113675133
210,mIL4,-7.792084949832776,Mouse,3T3,0.967819575304321
211,mIL4,-7.771949163879599,Mouse,3T3,0.9691638059213665
212,mIL4,-7.751813377926422,Mouse,3T3,0.9704582361911743
213,mIL4,-7.731677591973244,Mouse,3T3,0.9717042919284793
214,mIL4,-7.711541806020067,Mouse,3T3,0.9729033909697374
215,mIL4,-7.69140602006689,Mouse,3T3,0.9740569402962063
216,mIL4,-7.671270234113713,Mouse,3T3,0.9751663334025132
217,mIL4,-7.651134448160535,Mouse,3T3,0.9762329479038575
218,mIL4,-7.630998662207358,Mouse,3T3,0.9772581433740084
219,mIL4,-7.610862876254181,Mouse,3T3,0.9782432594054562
220,mIL4,-7.590727090301003,Mouse,3T3,0.9791896138824153
221,mIL4,-7.570591304347826,Mouse,3T3,0.9800985014568904
222,mIL4,-7.550455518394649,Mouse,3T3,0.9809711922176395
223,mIL4,-7.530319732441472,Mouse,3T3,0.9818089305416354
224,mIL4,-7.5101839464882945,Mouse,3T3,0.9826129341174937
225,mIL4,-7.4900481605351175,Mouse,3T3,0.983384393130305
226,mIL4,-7.4699123745819405,Mouse,3T3,0.9841244695973629
227,mIL4,-7.449776588628763,Mouse,3T3,0.9848342968444225
228,mIL4,-7.429640802675586,Mouse,3T3,0.9855149791123136
229,mIL4,-7.409505016722409,Mouse,3T3,0.9861675912839859
230,mIL4,-7.389369230769232,Mouse,3T3,0.9867931787223769
231,mIL4,-7.369233444816054,Mouse,3T3,0.9873927572098202
232,mIL4,-7.349097658862877,Mouse,3T3,0.987967312980082
233,mIL4,-7.3289618729097,Mouse,3T3,0.9885178028345148
234,mIL4,-7.308826086956522,Mouse,3T3,0.9890451543342119
235,mIL4,-7.288690301003345,Mouse,3T3,0.9895502660604727
236,mIL4,-7.268554515050168,Mouse,3T3,0.9900340079363156
237,mIL4,-7.24841872909699,Mouse,3T3,0.9904972216021909
238,mIL4,-7.228282943143813,Mouse,3T3,0.9909407208394808
239,mIL4,-7.208147157190636,Mouse,3T3,0.9913652920357816
240,mIL4,-7.188011371237459,Mouse,3T3,0.9917716946863776
241,mIL4,-7.167875585284281,Mouse,3T3,0.9921606619267108
242,mIL4,-7.147739799331104,Mouse,3T3,0.992532901091041
243,mIL4,-7.127604013377927,Mouse,3T3,0.9928890942928521
244,mIL4,-7.107468227424749,Mouse,3T3,0.9932298990229262
245,mIL4,-7.087332441471572,Mouse,3T3,0.9935559487613479
246,mIL4,-7.067196655518395,Mouse,3T3,0.9938678536000068
247,mIL4,-7.047060869565218,Mouse,3T3,0.9941662008725004
248,mIL4,-7.02692508361204,Mouse,3T3,0.9944515557886051
249,mIL4,-7.006789297658863,Mouse,3T3,0.9947244620707644
250,mIL4,-6.986653511705686,Mouse,3T3,0.9949854425903047
251,mIL4,-6.966517725752508,Mouse,3T3,0.995235000001313
252,mIL4,-6.946381939799331,Mouse,3T3,0.99547361737035
253,mIL4,-6.926246153846154,Mouse,3T3,0.9957017588003702
254,mIL4,-6.906110367892977,Mouse,3T3,0.9959198700474082
255,mIL4,-6.8859745819397995,Mouse,3T3,0.9961283791287894
256,mIL4,-6.8658387959866225,Mouse,3T3,0.996327696921751
257,mIL4,-6.8457030100334455,Mouse,3T3,0.9965182177515557
258,mIL4,-6.825567224080268,Mouse,3T3,0.996700319968274
259,mIL4,-6.805431438127091,Mouse,3T3,0.9968743665115752
260,mIL4,-6.785295652173914,Mouse,3T3,0.9970407054629541
261,mIL4,-6.765159866220737,Mouse,3T3,0.9971996705849455
262,mIL4,-6.745024080267559,Mouse,3T3,0.9973515818469675
263,mIL4,-6.724888294314382,Mouse,3T3,0.9974967459375136
264,mIL4,-6.704752508361205,Mouse,3T3,0.9976354567625052
265,mIL4,-6.684616722408027,Mouse,3T3,0.9977679959296769
266,mIL4,-6.66448093645485,Mouse,3T3,0.9978946332189323
267,mIL4,-6.644345150501673,Mouse,3T3,0.9980156270386633
268,mIL4,-6.624209364548496,Mouse,3T3,0.9981312248680785
269,mIL4,-6.604073578595318,Mouse,3T3,0.9982416636856286
270,mIL4,-6.583937792642141,Mouse,3T3,0.9983471703836508
271,mIL4,-6.563802006688964,Mouse,3T3,0.9984479621693987
272,mIL4,-6.543666220735786,Mouse,3T3,0.9985442469526427
273,mIL4,-6.523530434782609,Mouse,3T3,0.9986362237200591
274,mIL4,-6.503394648829432,Mouse,3T3,0.9987240828966432
275,mIL4,-6.483258862876255,Mouse,3T3,0.9988080066944022
276,mIL4,-6.463123076923077,Mouse,3T3,0.9988881694485979
277,mIL4,-6.4429872909699,Mouse,3T3,0.9989647379418245
278,mIL4,-6.422851505016723,Mouse,3T3,0.9990378717162115
279,mIL4,-6.402715719063545,Mouse,3T3,0.9991077233740557
280,mIL4,-6.382579933110368,Mouse,3T3,0.9991744388671875
281,mIL4,-6.362444147157191,Mouse,3T3,0.9992381577753829
282,mIL4,-6.342308361204013,Mouse,3T3,0.999299013574135
283,mIL4,-6.322172575250836,Mouse,3T3,0.9993571338920983
284,mIL4,-6.302036789297659,Mouse,3T3,0.9994126407585215
285,mIL4,-6.281901003344482,Mouse,3T3,0.999465650840979
286,mIL4,-6.2617652173913045,Mouse,3T3,0.9995162756737154
287,mIL4,-6.2416294314381275,Mouse,3T3,0.999564621876904
288,mIL4,-6.2214936454849505,Mouse,3T3,0.9996107913671309
289,mIL4,-6.201357859531773,Mouse,3T3,0.9996548815593939
290,mIL4,-6.181222073578596,Mouse,3T3,0.9996969855609176
291,mIL4,-6.161086287625419,Mouse,3T3,0.9997371923570664
292,mIL4,-6.140950501672242,Mouse,3T3,0.9997755869896431
293,mIL4,-6.120814715719064,Mouse,3T3,0.9998122507278432
294,mIL4,-6.100678929765887,Mouse,3T3,0.9998472612321375
295,mIL4,-6.08054314381271,Mouse,3T3,0.999880692711343
296,mIL4,-6.060407357859532,Mouse,3T3,0.9999126160731402
297,mIL4,-6.040271571906355,Mouse,3T3,0.9999430990682816
298,mIL4,-6.020135785953178,Mouse,3T3,0.999972206428736
299,mIL4,-6.0,Mouse,3T3,1.0
0,mNeo4,-11.4466,Mouse,3T3,0.00012451169746904
1,mNeo4,-11.424450535117057,Mouse,3T3,0.00013102448790066286
2,mNeo4,-11.402301070234113,Mouse,3T3,0.00013787782193906912
3,mNeo4,-11.380151605351172,Mouse,3T3,0.00014508949333871986
4,mNeo4,-11.358002140468228,Mouse,3T3,0.0001526782242292376
5,mNeo4,-11.335852675585285,Mouse,3T3,0.00016066371340597044
6,mNeo4,-11.313703210702341,Mouse,3T3,0.0001690666871167096
7,mNeo4,-11.291553745819398,Mouse,3T3,0.0001779089524718856
8,mNeo4,-11.269404280936454,Mouse,3T3,0.0001872134536118932
9,mNeo4,-11.247254816053513,Mouse,3T3,0.00019700433077179727
10,mNeo4,-11.22510535117057,Mouse,3T3,0.0002073069823905877
11,mNeo4,-11.202955886287626,Mouse,3T3,0.00021814813041936174
12,mNeo4,-11.180806421404682,Mouse,3T3,0.0002295558889903949
13,mNeo4,-11.158656956521739,Mouse,3T3,0.00024155983661692696
14,mNeo4,-11.136507491638795,Mouse,3T3,0.000254191092101754
15,mNeo4,-11.114358026755854,Mouse,3T3,0.0002674823943413169
16,mNeo4,-11.09220856187291,Mouse,3T3,0.0002814681862209727
17,mNeo4,-11.070059096989967,Mouse,3T3,0.0002961847028064821
18,mNeo4,-11.047909632107023,Mouse,3T3,0.00031167006404655463
19,mNeo4,-11.02576016722408,Mouse,3T3,0.0003279643722114356
20,mNeo4,-11.003610702341136,Mouse,3T3,0.0003451098143031425
21,mNeo4,-10.981461237458195,Mouse,3T3,0.0003631507696839767
22,mNeo4,-10.959311772575251,Mouse,3T3,0.00038213392318142746
23,mNeo4,-10.937162307692308,Mouse,3T3,0.00040210838393946603
24,mNeo4,-10.915012842809364,Mouse,3T3,0.00042312581029866193
25,mNeo4,-10.892863377926421,Mouse,3T3,0.0004452405410003427
26,mNeo4,-10.870713913043478,Mouse,3T3,0.0004685097330233585
27,mNeo4,-10.848564448160536,Mouse,3T3,0.0004929935063757791
28,mNeo4,-10.826414983277592,Mouse,3T3,0.0005187550961781275
29,mNeo4,-10.804265518394649,Mouse,3T3,0.0005458610123894315
30,mNeo4,-10.782116053511706,Mouse,3T3,0.0005743812075426484
31,mNeo4,-10.759966588628762,Mouse,3T3,0.0006043892528716007
32,mNeo4,-10.737817123745819,Mouse,3T3,0.0006359625232277155
33,mNeo4,-10.715667658862877,Mouse,3T3,0.0006691823912013955
34,mNeo4,-10.693518193979934,Mouse,3T3,0.000704134430879836
35,mNeo4,-10.67136872909699,Mouse,3T3,0.0007409086316904103
36,mNeo4,-10.649219264214047,Mouse,3T3,0.0007795996227965826
37,mNeo4,-10.627069799331103,Mouse,3T3,0.0008203069085312638
38,mNeo4,-10.60492033444816,Mouse,3T3,0.0008631351153709499
39,mNeo4,-10.582770869565218,Mouse,3T3,0.0009081942509725405
40,mNeo4,-10.560621404682275,Mouse,3T3,0.0009555999758135404
41,mNeo4,-10.538471939799331,Mouse,3T3,0.0010054738879951386
42,mNeo4,-10.516322474916388,Mouse,3T3,0.0010579438217866984
43,mNeo4,-10.494173010033444,Mouse,3T3,0.001113144160508892
44,mNeo4,-10.472023545150503,Mouse,3T3,0.0011712161643714465
45,mNeo4,-10.44987408026756,Mouse,3T3,0.0012323083138998355
46,mNeo4,-10.427724615384616,Mouse,3T3,0.001296576669603075
47,mNeo4,-10.405575150501672,Mouse,3T3,0.001364185248552268
48,mNeo4,-10.383425685618729,Mouse,3T3,0.0014353064185559249
49,mNeo4,-10.361276220735785,Mouse,3T3,0.0015101213106337493
50,mNeo4,-10.339126755852842,Mouse,3T3,0.0015888202505048986
51,mNeo4,-10.3169772909699,Mouse,3T3,0.0016716032098196265
52,mNeo4,-10.294827826086957,Mouse,3T3,0.0017586802778744122
53,mNeo4,-10.272678361204013,Mouse,3T3,0.0018502721545596147
54,mNeo4,-10.25052889632107,Mouse,3T3,0.0019466106652956125
55,mNeo4,-10.228379431438126,Mouse,3T3,0.0020479392987170024
56,mNeo4,-10.206229966555185,Mouse,3T3,0.002154513767865198
57,mNeo4,-10.184080501672241,Mouse,3T3,0.002266602595646699
58,mNeo4,-10.161931036789298,Mouse,3T3,0.002384487725306768
59,mNeo4,-10.139781571906354,Mouse,3T3,0.0025084651566564314
60,mNeo4,-10.117632107023411,Mouse,3T3,0.0026388456087727886
61,mNeo4,-10.095482642140468,Mouse,3T3,0.0027759552098690528
62,mNeo4,-10.073333177257524,Mouse,3T3,0.002920136214999986
63,mNeo4,-10.051183712374582,Mouse,3T3,0.0030717477522300314
64,mNeo4,-10.029034247491639,Mouse,3T3,0.0032311665978444373
65,mNeo4,-10.006884782608696,Mouse,3T3,0.003398787981126822
66,mNeo4,-9.984735317725752,Mouse,3T3,0.003575026419159705
67,mNeo4,-9.962585852842809,Mouse,3T3,0.0037603165820250246
68,mNeo4,-9.940436387959867,Mouse,3T3,0.003955114188689782
69,mNeo4,-9.918286923076924,Mouse,3T3,0.0041598969337555336
70,mNeo4,-9.89613745819398,Mouse,3T3,0.004375165445127974
71,mNeo4,-9.873987993311037,Mouse,3T3,0.0046014442725240325
72,mNeo4,-9.851838528428093,Mouse,3T3,0.004839282906575204
73,mNeo4,-9.82968906354515,Mouse,3T3,0.005089256828107584
74,mNeo4,-9.807539598662208,Mouse,3T3,0.005351968586978141
75,mNeo4,-9.785390133779265,Mouse,3T3,0.00562804890962212
76,mNeo4,-9.763240668896321,Mouse,3T3,0.0059181578342153525
77,mNeo4,-9.741091204013378,Mouse,3T3,0.00622298587207737
78,mNeo4,-9.718941739130434,Mouse,3T3,0.006543255193632063
79,mNeo4,-9.69679227424749,Mouse,3T3,0.006879720836902767
80,mNeo4,-9.67464280936455,Mouse,3T3,0.007233171936144188
81,mNeo4,-9.652493344481606,Mouse,3T3,0.007604432967803669
82,mNeo4,-9.630343879598662,Mouse,3T3,0.007994365010555563
83,mNeo4,-9.608194414715719,Mouse,3T3,0.008403867015665634
84,mNeo4,-9.586044949832775,Mouse,3T3,0.008833877083412076
85,mNeo4,-9.563895484949832,Mouse,3T3,0.009285373740717756
86,mNeo4,-9.54174602006689,Mouse,3T3,0.009759377214531406
87,mNeo4,-9.519596555183947,Mouse,3T3,0.010256950694833362
88,mNeo4,-9.497447090301003,Mouse,3T3,0.010779201580432508
89,mNeo4,-9.47529762541806,Mouse,3T3,0.011327282699968008
90,mNeo4,-9.453148160535116,Mouse,3T3,0.011902393499727945
91,mNeo4,-9.430998695652175,Mouse,3T3,0.01250578118905293
92,mNeo4,-9.408849230769231,Mouse,3T3,0.013138741833205342
93,mNeo4,-9.386699765886288,Mouse,3T3,0.013802621382656314
94,mNeo4,-9.364550301003344,Mouse,3T3,0.014498816626780653
95,mNeo4,-9.342400836120401,Mouse,3T3,0.015228776058953338
96,mNeo4,-9.320251371237458,Mouse,3T3,0.01599400063902267
97,mNeo4,-9.298101906354514,Mouse,3T3,0.016796044438098182
98,mNeo4,-9.275952441471572,Mouse,3T3,0.017636515149547023
99,mNeo4,-9.253802976588629,Mouse,3T3,0.018517074449052533
100,mNeo4,-9.231653511705685,Mouse,3T3,0.019439438185563183
101,mNeo4,-9.209504046822742,Mouse,3T3,0.020405376383970133
102,mNeo4,-9.187354581939799,Mouse,3T3,0.021416713039406034
103,mNeo4,-9.165205117056857,Mouse,3T3,0.022475325682184424
104,mNeo4,-9.143055652173913,Mouse,3T3,0.023583144691613905
105,mNeo4,-9.12090618729097,Mouse,3T3,0.024742152336249226
106,mNeo4,-9.098756722408027,Mouse,3T3,0.025954381517613517
107,mNeo4,-9.076607257525083,Mouse,3T3,0.027221914194060337
108,mNeo4,-9.05445779264214,Mouse,3T3,0.028546879461281954
109,mNeo4,-9.032308327759196,Mouse,3T3,0.029931451266035324
110,mNeo4,-9.010158862876255,Mouse,3T3,0.03137784572998551
111,mNeo4,-8.988009397993311,Mouse,3T3,0.03288831806119176
112,mNeo4,-8.965859933110368,Mouse,3T3,0.03446515903171361
113,mNeo4,-8.943710468227424,Mouse,3T3,0.0361106910011362
114,mNeo4,-8.92156100334448,Mouse,3T3,0.037827263467521764
115,mNeo4,-8.899411538461539,Mouse,3T3,0.03961724812943393
116,mNeo4,-8.877262073578596,Mouse,3T3,0.041483033445267076
117,mNeo4,-8.855112608695652,Mouse,3T3,0.04342701867916879
118,mNeo4,-8.832963143812709,Mouse,3T3,0.04545160742639261
119,mNeo4,-8.810813678929765,Mouse,3T3,0.04755920061495365
120,mNeo4,-8.788664214046822,Mouse,3T3,0.049752188984997926
121,mNeo4,-8.766514749163878,Mouse,3T3,0.05203294505231573
122,mNeo4,-8.744365284280937,Mouse,3T3,0.05440381456791621
123,mNeo4,-8.722215819397993,Mouse,3T3,0.05686710749149832
124,mNeo4,-8.70006635451505,Mouse,3T3,0.05942508850295505
125,mNeo4,-8.677916889632106,Mouse,3T3,0.06207996708268546
126,mNeo4,-8.655767424749165,Mouse,3T3,0.06483388719836804
127,mNeo4,-8.633617959866221,Mouse,3T3,0.0676889166429064
128,mNeo4,-8.611468494983278,Mouse,3T3,0.07064703607536962
129,mNeo4,-8.589319030100334,Mouse,3T3,0.07371012782382716
130,mNeo4,-8.567169565217391,Mouse,3T3,0.07687996451586707
131,mNeo4,-8.545020100334447,Mouse,3T3,0.08015819760918026
132,mNeo4,-8.522870635451504,Mouse,3T3,0.08354634590073427
133,mNeo4,-8.50072117056856,Mouse,3T3,0.08704578409860893
134,mNeo4,-8.478571705685619,Mouse,3T3,0.09065773154537961
135,mNeo4,-8.456422240802675,Mouse,3T3,0.09438324118586743
136,mNeo4,-8.434272775919732,Mouse,3T3,0.0982231888749929
137,mNeo4,-8.412123311036789,Mouse,3T3,0.10217826312326521
138,mNeo4,-8.389973846153847,Mouse,3T3,0.10624895537797747
139,mNeo4,-8.367824381270903,Mouse,3T3,0.11043555093740781
140,mNeo4,-8.34567491638796,Mouse,3T3,0.11473812059315264
141,mNeo4,-8.323525451505017,Mouse,3T3,0.11915651309214667
142,mNeo4,-8.301375986622073,Mouse,3T3,0.12369034850489946
143,mNeo4,-8.27922652173913,Mouse,3T3,0.12833901258007913
144,mNeo4,-8.257077056856186,Mouse,3T3,0.13310165215782196
145,mNeo4,-8.234927591973245,Mouse,3T3,0.13797717170515414
146,mNeo4,-8.212778127090301,Mouse,3T3,0.14296423102679387
147,mNeo4,-8.190628662207358,Mouse,3T3,0.14806124419350122
148,mNeo4,-8.168479197324414,Mouse,3T3,0.15326637971826595
149,mNeo4,-8.14632973244147,Mouse,3T3,0.15857756199811887
150,mNeo4,-8.124180267558529,Mouse,3T3,0.16399247402647824
151,mNeo4,-8.102030802675586,Mouse,3T3,0.1695085613679029
152,mNeo4,-8.079881337792642,Mouse,3T3,0.1751230373741303
153,mNeo4,-8.057731872909699,Mouse,3T3,0.18083288960760566
154,mNeo4,-8.035582408026755,Mouse,3T3,0.1866348874265078
155,mNeo4,-8.013432943143812,Mouse,3T3,0.19252559067381997
156,mNeo4,-7.991283478260869,Mouse,3T3,0.19850135940241975
157,mNeo4,-7.969134013377927,Mouse,3T3,0.20455836455866214
158,mNeo4,-7.946984548494983,Mouse,3T3,0.21069259953862385
159,mNeo4,-7.92483508361204,Mouse,3T3,0.21689989252418887
160,mNeo4,-7.902685618729096,Mouse,3T3,0.22317591950055266
161,mNeo4,-7.880536153846153,Mouse,3T3,0.22951621785254733
162,mNeo4,-7.85838668896321,Mouse,3T3,0.23591620043447298
163,mNeo4,-7.836237224080268,Mouse,3T3,0.2423711700068306
164,mNeo4,-7.814087759197324,Mouse,3T3,0.24887633393345104
165,mNeo4,-7.791938294314381,Mouse,3T3,0.25542681903393727
166,mNeo4,-7.7697888294314374,Mouse,3T3,0.26201768648899093
167,mNeo4,-7.747639364548495,Mouse,3T3,0.26864394669996655
168,mNeo4,-7.725489899665551,Mouse,3T3,0.2753005740087697
169,mNeo4,-7.703340434782609,Mouse,3T3,0.2819825211898519
170,mNeo4,-7.681190969899665,Mouse,3T3,0.2886847336324234
171,mNeo4,-7.659041505016722,Mouse,3T3,0.29540216313793805
172,mNeo4,-7.6368920401337785,Mouse,3T3,0.3021297812653008
173,mNeo4,-7.614742575250836,Mouse,3T3,0.3088625921639217
174,mNeo4,-7.5925931103678925,Mouse,3T3,0.31559564484259756
175,mNeo4,-7.57044364548495,Mouse,3T3,0.32232404483009564
176,mNeo4,-7.5482941806020065,Mouse,3T3,0.3290429651911465
177,mNeo4,-7.526144715719063,Mouse,3T3,0.33574765686919716
178,mNeo4,-7.50399525083612,Mouse,3T3,0.34243345833468464
179,mNeo4,-7.481845785953177,Mouse,3T3,0.34909580452463507
180,mNeo4,-7.459696321070234,Mouse,3T3,0.3557302350660569
181,mNeo4,-7.437546856187291,Mouse,3T3,0.36233240178179454
182,mNeo4,-7.415397391304348,Mouse,3T3,0.3688980754832304
183,mNeo4,-7.393247926421404,Mouse,3T3,0.37542315205940435
184,mNeo4,-7.371098461538462,Mouse,3T3,0.3819036578767904
185,mNeo4,-7.348948996655518,Mouse,3T3,0.38833575450808216
186,mNeo4,-7.326799531772575,Mouse,3T3,0.3947157428119066
187,mNeo4,-7.304650066889632,Mouse,3T3,0.4010400663884408
188,mNeo4,-7.282500602006689,Mouse,3T3,0.40730531443841833
189,mNeo4,-7.260351137123745,Mouse,3T3,0.4135082240550404
190,mNeo4,-7.238201672240803,Mouse,3T3,0.41964568197986424
191,mNeo4,-7.216052207357859,Mouse,3T3,0.42571472585483733
192,mNeo4,-7.193902742474916,Mouse,3T3,0.43171254500333955
193,mNeo4,-7.171753277591973,Mouse,3T3,0.43763648077339823
194,mNeo4,-7.14960381270903,Mouse,3T3,0.44348402647618945
195,mNeo4,-7.127454347826086,Mouse,3T3,0.44925282695256813
196,mNeo4,-7.105304882943144,Mouse,3T3,0.45494067779971314
197,mNeo4,-7.0831554180602,Mouse,3T3,0.460545524289061
198,mNeo4,-7.061005953177257,Mouse,3T3,0.466065460005558
199,mNeo4,-7.038856488294314,Mouse,3T3,0.47149872523694164
200,mNeo4,-7.016707023411371,Mouse,3T3,0.4768437051402559
201,mNeo4,-6.994557558528427,Mouse,3T3,0.4820989277111806
202,mNeo4,-6.972408093645485,Mouse,3T3,0.48726306158001603
203,mNeo4,-6.950258628762541,Mouse,3T3,0.49233491365634124
204,mNeo4,-6.928109163879598,Mouse,3T3,0.49731342664248346
205,mNeo4,-6.905959698996655,Mouse,3T3,0.5021976764340244
206,mNeo4,-6.883810234113712,Mouse,3T3,0.5069868694236442
207,mNeo4,-6.8616607692307685,Mouse,3T3,0.511680339722681
208,mNeo4,-6.839511304347826,Mouse,3T3,0.5162775463129068
209,mNeo4,-6.8173618394648825,Mouse,3T3,0.5207780701391823
210,mNeo4,-6.795212374581939,Mouse,3T3,0.5251816111518782
211,mNeo4,-6.7730629096989965,Mouse,3T3,0.5294879853062858
212,mNeo4,-6.750913444816053,Mouse,3T3,0.5336971215246504
213,mNeo4,-6.72876397993311,Mouse,3T3,0.5378090586250068
214,mNeo4,-6.706614515050167,Mouse,3T3,0.5418239422196814
215,mNeo4,-6.684465050167224,Mouse,3T3,0.5457420215851378
216,mNeo4,-6.66231558528428,Mouse,3T3,0.5495636465038318
217,mNeo4,-6.640166120401338,Mouse,3T3,0.5532892640778931
218,mNeo4,-6.618016655518394,Mouse,3T3,0.5569194155137768
219,mNeo4,-6.595867190635451,Mouse,3T3,0.5604547328765297
220,mNeo4,-6.573717725752508,Mouse,3T3,0.5638959358120221
221,mNeo4,-6.551568260869565,Mouse,3T3,0.5672438282353575
222,mNeo4,-6.529418795986621,Mouse,3T3,0.570499294983735
223,mNeo4,-6.507269331103679,Mouse,3T3,0.5736632984322767
224,mNeo4,-6.485119866220735,Mouse,3T3,0.5767368750717207
225,mNeo4,-6.462970401337792,Mouse,3T3,0.5797211320474367
226,mNeo4,-6.440820936454849,Mouse,3T3,0.5826172436599172
227,mNeo4,-6.418671471571906,Mouse,3T3,0.5854264478276966
228,mNeo4,-6.396522006688962,Mouse,3T3,0.5881500425145727
229,mNeo4,-6.37437254180602,Mouse,3T3,0.5907893821239876
230,mNeo4,-6.352223076923076,Mouse,3T3,0.5933458738644699
231,mNeo4,-6.330073612040134,Mouse,3T3,0.5958209740911041
232,mNeo4,-6.30792414715719,Mouse,3T3,0.5982161846290692
233,mNeo4,-6.285774682274247,Mouse,3T3,0.6005330490863255
234,mNeo4,-6.263625217391304,Mouse,3T3,0.6027731491635286
235,mNeo4,-6.241475752508361,Mouse,3T3,0.604938100970161
236,mNeo4,-6.219326287625417,Mouse,3T3,0.607029551356699
237,mNeo4,-6.197176822742475,Mouse,3T3,0.6090491742733287
238,mNeo4,-6.175027357859531,Mouse,3T3,0.6109986671662994
239,mNeo4,-6.152877892976588,Mouse,3T3,0.6128797474234193
240,mNeo4,-6.130728428093645,Mouse,3T3,0.6146941488804668
241,mNeo4,-6.108578963210702,Mouse,3T3,0.6164436184003843
242,mNeo4,-6.0864294983277585,Mouse,3T3,0.6181299125370662
243,mNeo4,-6.064280033444816,Mouse,3T3,0.6197547942953125
244,mNeo4,-6.0421305685618725,Mouse,3T3,0.6213200299981508
245,mNeo4,-6.019981103678929,Mouse,3T3,0.6228273862721739
246,mNeo4,-5.9978316387959865,Mouse,3T3,0.6242786271608953
247,mNeo4,-5.975682173913043,Mouse,3T3,0.6256755113753127
248,mNeo4,-5.9535327090301,Mouse,3T3,0.6270197896899864
249,mNeo4,-5.931383244147157,Mouse,3T3,0.6283132024919514
250,mNeo4,-5.909233779264214,Mouse,3T3,0.6295574774887394
251,mNeo4,-5.88708431438127,Mouse,3T3,0.6307543275806788
252,mNeo4,-5.8649348494983276,Mouse,3T3,0.6319054489015358
253,mNeo4,-5.842785384615384,Mouse,3T3,0.6330125190304018
254,mNeo4,-5.820635919732441,Mouse,3T3,0.6340771953766375
255,mNeo4,-5.798486454849498,Mouse,3T3,0.635101113738561
256,mNeo4,-5.776336989966555,Mouse,3T3,0.6360858870355288
257,mNeo4,-5.754187525083611,Mouse,3T3,0.6370331042120447
258,mNeo4,-5.732038060200669,Mouse,3T3,0.6379443293116015
259,mNeo4,-5.709888595317725,Mouse,3T3,0.6388211007170849
260,mNeo4,-5.687739130434782,Mouse,3T3,0.6396649305538018
261,mNeo4,-5.665589665551839,Mouse,3T3,0.6404773042504738
262,mNeo4,-5.643440200668896,Mouse,3T3,0.6412596802529451
263,mNeo4,-5.621290735785952,Mouse,3T3,0.6420134898848149
264,mNeo4,-5.59914127090301,Mouse,3T3,0.6427401373487736
265,mNeo4,-5.576991806020066,Mouse,3T3,0.6434409998620718
266,mNeo4,-5.554842341137123,Mouse,3T3,0.6441174279192737
267,mNeo4,-5.53269287625418,Mouse,3T3,0.6447707456752542
268,mNeo4,-5.510543411371237,Mouse,3T3,0.6454022514412758
269,mNeo4,-5.488393946488293,Mouse,3T3,0.646013218286915
270,mNeo4,-5.466244481605351,Mouse,3T3,0.6466048947406069
271,mNeo4,-5.444095016722407,Mouse,3T3,0.6471785055816196
272,mNeo4,-5.421945551839464,Mouse,3T3,0.6477352527163636
273,mNeo4,-5.399796086956521,Mouse,3T3,0.6482763161320483
274,mNeo4,-5.377646622073578,Mouse,3T3,0.6488028549208678
275,mNeo4,-5.3554971571906345,Mouse,3T3,0.6493160083680474
276,mNeo4,-5.333347692307692,Mouse,3T3,0.64981689709728
277,mNeo4,-5.3111982274247485,Mouse,3T3,0.6503066242672603
278,mNeo4,-5.289048762541805,Mouse,3T3,0.6507862768132221
279,mNeo4,-5.2668992976588624,Mouse,3T3,0.6512569267275586
280,mNeo4,-5.244749832775919,Mouse,3T3,0.6517196323737883
281,mNeo4,-5.2226003678929755,Mouse,3T3,0.6521754398282765
282,mNeo4,-5.200450903010033,Mouse,3T3,0.6526253842442628
283,mNeo4,-5.1783014381270895,Mouse,3T3,0.653070491232855
284,mNeo4,-5.156151973244147,Mouse,3T3,0.6535117782557289
285,mNeo4,-5.1340025083612035,Mouse,3T3,0.653950256024327
286,mNeo4,-5.11185304347826,Mouse,3T3,0.6543869299003574
287,mNeo4,-5.0897035785953175,Mouse,3T3,0.6548228012923784
288,mNeo4,-5.067554113712374,Mouse,3T3,0.6552588690431798
289,mNeo4,-5.045404648829431,Mouse,3T3,0.6556961308025758
290,mNeo4,-5.023255183946488,Mouse,3T3,0.6561355843800696
291,mNeo4,-5.001105719063545,Mouse,3T3,0.6565782290716509
292,mNeo4,-4.978956254180601,Mouse,3T3,0.6570250669547597
293,mNeo4,-4.956806789297659,Mouse,3T3,0.6574771041451474
294,mNeo4,-4.934657324414715,Mouse,3T3,0.657935352009049
295,mNeo4,-4.912507859531772,Mouse,3T3,0.6584008283236943
296,mNeo4,-4.890358394648829,Mouse,3T3,0.6588745583787671
297,mNeo4,-4.868208929765886,Mouse,3T3,0.6593575760109636
298,mNeo4,-4.846059464882942,Mouse,3T3,0.6598509245632896
299,mNeo4,-4.82391,Mouse,3T3,0.6603556577602124
0,hNeo4,-13.32162991,Human,Fibroblast,7.973681412047745e-09
1,hNeo4,-13.29444659935117,Human,Fibroblast,8.488719633115417e-09
2,hNeo4,-13.267263288702342,Human,Fibroblast,9.03702534416856e-09
3,hNeo4,-13.240079978053512,Human,Fibroblast,9.620747367997358e-09
4,hNeo4,-13.212896667404683,Human,Fibroblast,1.0242173324733952e-08
