,Ligand,Concentration,Animal,Cell,Predicted
274,hIL13,-8.011742195732442,Human,Macrophage,0.6966893671622693
275,hIL13,-7.993524607943144,Human,Macrophage,0.6975427437252658
276,hIL13,-7.9753070201538465,Human,Macrophage,0.6983408286554166
277,hIL13,-7.9570894323645485,Human,Macrophage,0.6990846452885708
278,hIL13,-7.938871844575251,Human,Macrophage,0.6997751550631853
279,hIL13,-7.920654256785953,Human,Macrophage,0.7004132572133228
280,hIL13,-7.902436668996656,Human,Macrophage,0.7009997885244003
281,hIL13,-7.884219081207358,Human,Macrophage,0.7015355231379267
282,hIL13,-7.866001493418061,Human,Macrophage,0.702021172404188
283,hIL13,-7.847783905628763,Human,Macrophage,0.7024573847719281
284,hIL13,-7.829566317839465,Human,Macrophage,0.7028447457101299
285,hIL13,-7.811348730050168,Human,Macrophage,0.7031837776565893
286,hIL13,-7.79313114226087,Human,Macrophage,0.7034749399880482
287,hIL13,-7.774913554471572,Human,Macrophage,0.7037186290075753
288,hIL13,-7.756695966682274,Human,Macrophage,0.7039151779454111
289,hIL13,-7.738478378892977,Human,Macrophage,0.7040648569700452
290,hIL13,-7.720260791103679,Human,Macrophage,0.7041678732068586
291,hIL13,-7.702043203314382,Human,Macrophage,0.7042243707622124
292,hIL13,-7.683825615525084,Human,Macrophage,0.7042344307514088
293,hIL13,-7.665608027735786,Human,Macrophage,0.704198071329496
294,hIL13,-7.647390439946489,Human,Macrophage,0.7041152477244126
295,hIL13,-7.629172852157191,Human,Macrophage,0.7039858522725233
296,hIL13,-7.6109552643678935,Human,Macrophage,0.7038097144571142
297,hIL13,-7.592737676578595,Human,Macrophage,0.7035866009509606
298,hIL13,-7.574520088789298,Human,Macrophage,0.7033162156646248
299,hIL13,-7.556302501,Human,Macrophage,0.702998199802669
0,mIL4,-13.75133342,Mouse,Macrophage,0.000631420743735066
1,mIL4,-13.731548516066889,Mouse,Macrophage,0.0006608318913130675
2,mIL4,-13.71176361213378,Mouse,Macrophage,0.000691612043908375
3,mIL4,-13.691978708200669,Mouse,Macrophage,0.0007238248346088271
4,mIL4,-13.67219380426756,Mouse,Macrophage,0.0007575368456523548
5,mIL4,-13.652408900334448,Mouse,Macrophage,0.0007928177442892485
6,mIL4,-13.632623996401337,Mouse,Macrophage,0.000829740424825096
7,mIL4,-13.612839092468228,Mouse,Macrophage,0.000868381157118145
8,mIL4,-13.593054188535117,Mouse,Macrophage,0.0009088197418161498
9,mIL4,-13.573269284602006,Mouse,Macrophage,0.0009511396726295378
10,mIL4,-13.553484380668896,Mouse,Macrophage,0.0009954283059500576
11,mIL4,-13.533699476735785,Mouse,Macrophage,0.0010417770381365788
12,mIL4,-13.513914572802676,Mouse,Macrophage,0.0010902814908027728
13,mIL4,-13.494129668869565,Mouse,Macrophage,0.0011410417044549926
14,mIL4,-13.474344764936454,Mouse,Macrophage,0.0011941623408423638
15,mIL4,-13.454559861003345,Mouse,Macrophage,0.0012497528943956424
16,mIL4,-13.434774957070234,Mouse,Macrophage,0.0013079279131460208
17,mIL4,-13.414990053137124,Mouse,Macrophage,0.0013688072295302215
18,mIL4,-13.395205149204013,Mouse,Macrophage,0.0014325162015040153
19,mIL4,-13.375420245270902,Mouse,Macrophage,0.001499185964402046
20,mIL4,-13.355635341337793,Mouse,Macrophage,0.0015689536939985438
21,mIL4,-13.335850437404682,Mouse,Macrophage,0.0016419628812401883
22,mIL4,-13.316065533471573,Mouse,Macrophage,0.0017183636191395318
23,mIL4,-13.296280629538462,Mouse,Macrophage,0.0017983129023352179
24,mIL4,-13.27649572560535,Mouse,Macrophage,0.0018819749398427653
25,mIL4,-13.256710821672241,Mouse,Macrophage,0.001969521481538248
26,mIL4,-13.23692591773913,Mouse,Macrophage,0.002061132158935498
27,mIL4,-13.21714101380602,Mouse,Macrophage,0.002156994840836093
28,mIL4,-13.19735610987291,Mouse,Macrophage,0.0022573060044506167
29,mIL4,-13.177571205939799,Mouse,Macrophage,0.0023622711226084074
30,mIL4,-13.15778630200669,Mouse,Macrophage,0.002472105067692211
31,mIL4,-13.138001398073579,Mouse,Macrophage,0.00258703253295351
32,mIL4,-13.118216494140468,Mouse,Macrophage,0.002707288471882916
33,mIL4,-13.098431590207358,Mouse,Macrophage,0.002833118556329388
34,mIL4,-13.078646686274247,Mouse,Macrophage,0.0029647796540803466
35,mIL4,-13.058861782341138,Mouse,Macrophage,0.003102540326632989
36,mIL4,-13.039076878408027,Mouse,Macrophage,0.0032466813479052306
37,mIL4,-13.019291974474916,Mouse,Macrophage,0.0033974962446512045
38,mIL4,-12.999507070541807,Mouse,Macrophage,0.0035552918593631535
39,mIL4,-12.979722166608695,Mouse,Macrophage,0.003720388936456464
40,mIL4,-12.959937262675584,Mouse,Macrophage,0.0038931227325486703
41,mIL4,-12.940152358742475,Mouse,Macrophage,0.004073843651656428
42,mIL4,-12.920367454809364,Mouse,Macrophage,0.004262917906145082
43,mIL4,-12.900582550876255,Mouse,Macrophage,0.004460728204274615
44,mIL4,-12.880797646943144,Mouse,Macrophage,0.004667674465193325
45,mIL4,-12.861012743010033,Mouse,Macrophage,0.004884174562234043
46,mIL4,-12.841227839076923,Mouse,Macrophage,0.005110665095370197
47,mIL4,-12.821442935143812,Mouse,Macrophage,0.005347602193686716
48,mIL4,-12.801658031210703,Mouse,Macrophage,0.0055954623487152015
49,mIL4,-12.781873127277592,Mouse,Macrophage,0.005854743279473943
50,mIL4,-12.762088223344481,Mouse,Macrophage,0.006125964830037808
51,mIL4,-12.742303319411372,Mouse,Macrophage,0.006409669900444642
52,mIL4,-12.72251841547826,Mouse,Macrophage,0.0067064254117185675
53,mIL4,-12.702733511545151,Mouse,Macrophage,0.007016823305758556
54,mIL4,-12.68294860761204,Mouse,Macrophage,0.007341481580802149
55,mIL4,-12.66316370367893,Mouse,Macrophage,0.007681045363125606
56,mIL4,-12.64337879974582,Mouse,Macrophage,0.008036188015586919
57,mIL4,-12.623593895812709,Mouse,Macrophage,0.00840761228355118
58,mIL4,-12.603808991879598,Mouse,Macrophage,0.008796051478660952
59,mIL4,-12.584024087946489,Mouse,Macrophage,0.0092022707008265
60,mIL4,-12.564239184013378,Mouse,Macrophage,0.009627068098708096
61,mIL4,-12.544454280080268,Mouse,Macrophage,0.010071276168846776
62,mIL4,-12.524669376147157,Mouse,Macrophage,0.01053576309346947
63,mIL4,-12.504884472214046,Mouse,Macrophage,0.011021434116844213
64,mIL4,-12.485099568280937,Mouse,Macrophage,0.011529232959896158
65,mIL4,-12.465314664347826,Mouse,Macrophage,0.012060143272606877
66,mIL4,-12.445529760414715,Mouse,Macrophage,0.012615190123510766
67,mIL4,-12.425744856481606,Mouse,Macrophage,0.013195441525371335
68,mIL4,-12.405959952548494,Mouse,Macrophage,0.013802009995861413
69,mIL4,-12.386175048615385,Mouse,Macrophage,0.014436054151786115
70,mIL4,-12.366390144682274,Mouse,Macrophage,0.015098780335074901
71,mIL4,-12.346605240749163,Mouse,Macrophage,0.015791444268420052
72,mIL4,-12.326820336816054,Mouse,Macrophage,0.016515352738061966
73,mIL4,-12.307035432882943,Mouse,Macrophage,0.017271865300803803
74,mIL4,-12.287250528949833,Mouse,Macrophage,0.018062396011883298
75,mIL4,-12.267465625016722,Mouse,Macrophage,0.018888415169836123
76,mIL4,-12.247680721083611,Mouse,Macrophage,0.019751451073942976
77,mIL4,-12.227895817150502,Mouse,Macrophage,0.02065309178927125
78,mIL4,-12.208110913217391,Mouse,Macrophage,0.021594986913686724
79,mIL4,-12.188326009284282,Mouse,Macrophage,0.022578849340526914
80,mIL4,-12.16854110535117,Mouse,Macrophage,0.02360645700989365
81,mIL4,-12.14875620141806,Mouse,Macrophage,0.02467965464072634
82,mIL4,-12.12897129748495,Mouse,Macrophage,0.02580035543497249
83,mIL4,-12.10918639355184,Mouse,Macrophage,0.026970542744261694
84,mIL4,-12.08940148961873,Mouse,Macrophage,0.028192271688520558
85,mIL4,-12.069616585685619,Mouse,Macrophage,0.029467670714939623
86,mIL4,-12.049831681752508,Mouse,Macrophage,0.030798943084606546
87,mIL4,-12.030046777819399,Mouse,Macrophage,0.032188368272971
88,mIL4,-12.010261873886288,Mouse,Macrophage,0.03363830326908858
89,mIL4,-11.990476969953177,Mouse,Macrophage,0.03515118375731413
90,mIL4,-11.970692066020067,Mouse,Macrophage,0.03672952516378621
91,mIL4,-11.950907162086956,Mouse,Macrophage,0.038375923548652574
92,mIL4,-11.931122258153847,Mouse,Macrophage,0.04009305632354793
93,mIL4,-11.911337354220736,Mouse,Macrophage,0.04188368277235912
94,mIL4,-11.891552450287625,Mouse,Macrophage,0.043750644351785044
95,mIL4,-11.871767546354516,Mouse,Macrophage,0.0456968647466613
96,mIL4,-11.851982642421405,Mouse,Macrophage,0.0477253496534505
97,mIL4,-11.832197738488293,Mouse,Macrophage,0.0498391862637332
98,mIL4,-11.812412834555184,Mouse,Macrophage,0.052041542417984
99,mIL4,-11.792627930622073,Mouse,Macrophage,0.05433566539838906
100,mIL4,-11.772843026688964,Mouse,Macrophage,0.05672488032798606
101,mIL4,-11.753058122755853,Mouse,Macrophage,0.05921258814201528
102,mIL4,-11.733273218822742,Mouse,Macrophage,0.06180226309606108
103,mIL4,-11.713488314889632,Mouse,Macrophage,0.06449744977440589
104,mIL4,-11.693703410956521,Mouse,Macrophage,0.06730175956100827
105,mIL4,-11.673918507023412,Mouse,Macrophage,0.07021886653471279
106,mIL4,-11.654133603090301,Mouse,Macrophage,0.07325250274974741
107,mIL4,-11.63434869915719,Mouse,Macrophage,0.07640645286227146
108,mIL4,-11.61456379522408,Mouse,Macrophage,0.07968454806380824
109,mIL4,-11.59477889129097,Mouse,Macrophage,0.08309065928282268
110,mIL4,-11.57499398735786,Mouse,Macrophage,0.08662868961657617
111,mIL4,-11.55520908342475,Mouse,Macrophage,0.09030256595676356
112,mIL4,-11.535424179491638,Mouse,Macrophage,0.09411622977433065
113,mIL4,-11.515639275558529,Mouse,Macrophage,0.09807362703140417
114,mIL4,-11.495854371625418,Mouse,Macrophage,0.10217869719143562
115,mIL4,-11.476069467692309,Mouse,Macrophage,0.10643536130256581
116,mIL4,-11.456284563759198,Mouse,Macrophage,0.11084750913391017
117,mIL4,-11.436499659826087,Mouse,Macrophage,0.11541898534996058
118,mIL4,-11.416714755892977,Mouse,Macrophage,0.1201535747147104
119,mIL4,-11.396929851959866,Mouse,Macrophage,0.12505498632440773
120,mIL4,-11.377144948026757,Mouse,Macrophage,0.13012683687609788
121,mIL4,-11.357360044093646,Mouse,Macrophage,0.13537263298836003
122,mIL4,-11.337575140160535,Mouse,Macrophage,0.14079575260081933
123,mIL4,-11.317790236227424,Mouse,Macrophage,0.14639942549020493
124,mIL4,-11.298005332294315,Mouse,Macrophage,0.15218671295280445
125,mIL4,-11.278220428361204,Mouse,Macrophage,0.15816048671616062
126,mIL4,-11.258435524428094,Mouse,Macrophage,0.16432340715663316
127,mIL4,-11.238650620494983,Mouse,Macrophage,0.17067790091397142
128,mIL4,-11.218865716561872,Mouse,Macrophage,0.1772261380090978
129,mIL4,-11.199080812628763,Mouse,Macrophage,0.18397000858683127
130,mIL4,-11.179295908695652,Mouse,Macrophage,0.190911099421006
131,mIL4,-11.159511004762543,Mouse,Macrophage,0.19805067033519255
132,mIL4,-11.139726100829431,Mouse,Macrophage,0.20538963070777294
133,mIL4,-11.11994119689632,Mouse,Macrophage,0.21292851624509693
134,mIL4,-11.100156292963211,Mouse,Macrophage,0.22066746622067634
135,mIL4,-11.0803713890301,Mouse,Macrophage,0.2286062013913968
136,mIL4,-11.06058648509699,Mouse,Macrophage,0.23674400281328375
137,mIL4,-11.04080158116388,Mouse,Macrophage,0.24507969178908467
138,mIL4,-11.021016677230769,Mouse,Macrophage,0.2536116111873838
139,mIL4,-11.00123177329766,Mouse,Macrophage,0.2623376083779086
140,mIL4,-10.981446869364548,Mouse,Macrophage,0.271255020029656
141,mIL4,-10.96166196543144,Mouse,Macrophage,0.2803606590171966
142,mIL4,-10.941877061498328,Mouse,Macrophage,0.28965080367573715
143,mIL4,-10.922092157565217,Mouse,Macrophage,0.29912118963689305
144,mIL4,-10.902307253632108,Mouse,Macrophage,0.30876700446459593
145,mIL4,-10.882522349698997,Mouse,Macrophage,0.3185828852938851
146,mIL4,-10.862737445765887,Mouse,Macrophage,0.3285629196545401
147,mIL4,-10.842952541832776,Mouse,Macrophage,0.3387006496366763
148,mIL4,-10.823167637899665,Mouse,Macrophage,0.3489890795265625
149,mIL4,-10.803382733966554,Mouse,Macrophage,0.3594206870084667
150,mIL4,-10.783597830033445,Mouse,Macrophage,0.3699874379924312
151,mIL4,-10.763812926100336,Mouse,Macrophage,0.3806808050891386
152,mIL4,-10.744028022167225,Mouse,Macrophage,0.39149178971187404
153,mIL4,-10.724243118234114,Mouse,Macrophage,0.40241094774273645
154,mIL4,-10.704458214301003,Mouse,Macrophage,0.4134284186563612
155,mIL4,-10.684673310367893,Mouse,Macrophage,0.4245339579502539
156,mIL4,-10.664888406434782,Mouse,Macrophage,0.435716972687282
157,mIL4,-10.645103502501673,Mouse,Macrophage,0.44696655991367495
158,mIL4,-10.625318598568562,Mouse,Macrophage,0.4582715476760171
159,mIL4,-10.60553369463545,Mouse,Macrophage,0.4696205383238361
160,mIL4,-10.585748790702342,Mouse,Macrophage,0.4810019537514953
161,mIL4,-10.56596388676923,Mouse,Macrophage,0.49240408220468995
162,mIL4,-10.546178982836121,Mouse,Macrophage,0.5038151262536996
163,mIL4,-10.52639407890301,Mouse,Macrophage,0.5152232515181632
164,mIL4,-10.506609174969899,Mouse,Macrophage,0.5266166357168067
165,mIL4,-10.48682427103679,Mouse,Macrophage,0.5379835176107077
166,mIL4,-10.467039367103679,Mouse,Macrophage,0.5493122454102523
167,mIL4,-10.44725446317057,Mouse,Macrophage,0.5605913242240149
168,mIL4,-10.427469559237458,Mouse,Macrophage,0.5718094621421691
169,mIL4,-10.407684655304347,Mouse,Macrophage,0.5829556145672888
170,mIL4,-10.387899751371238,Mouse,Macrophage,0.5940190264312537
171,mIL4,-10.368114847438127,Mouse,Macrophage,0.6049892719676438
172,mIL4,-10.348329943505018,Mouse,Macrophage,0.6158562917439737
173,mIL4,-10.328545039571907,Mouse,Macrophage,0.6266104266965868
174,mIL4,-10.308760135638796,Mouse,Macrophage,0.6372424489521181
175,mIL4,-10.288975231705686,Mouse,Macrophage,0.6477435892624409
176,mIL4,-10.269190327772575,Mouse,Macrophage,0.6581055609239541
177,mIL4,-10.249405423839466,Mouse,Macrophage,0.6683205800961712
178,mIL4,-10.229620519906355,Mouse,Macrophage,0.6783813824781078
179,mIL4,-10.209835615973244,Mouse,Macrophage,0.6882812363429781
180,mIL4,-10.190050712040133,Mouse,Macrophage,0.6980139519718404
181,mIL4,-10.170265808107024,Mouse,Macrophage,0.7075738875641557
182,mIL4,-10.150480904173914,Mouse,Macrophage,0.7169559517375327
183,mIL4,-10.130696000240803,Mouse,Macrophage,0.7261556027596174
184,mIL4,-10.110911096307692,Mouse,Macrophage,0.735168844681999
185,mIL4,-10.091126192374581,Mouse,Macrophage,0.7439922205688689
186,mIL4,-10.071341288441472,Mouse,Macrophage,0.7526228030319043
187,mIL4,-10.05155638450836,Mouse,Macrophage,0.7610581822974984
188,mIL4,-10.031771480575252,Mouse,Macrophage,0.7692964520430133
189,mIL4,-10.01198657664214,Mouse,Macrophage,0.7773361932454683
190,mIL4,-9.99220167270903,Mouse,Macrophage,0.7851764562890606
191,mIL4,-9.97241676877592,Mouse,Macrophage,0.7928167415775663
192,mIL4,-9.95263186484281,Mouse,Macrophage,0.8002569788941919
193,mIL4,-9.9328469609097,Mouse,Macrophage,0.8074975057452068
194,mIL4,-9.913062056976589,Mouse,Macrophage,0.8145390449150883
195,mIL4,-9.893277153043478,Mouse,Macrophage,0.8213826814502141
196,mIL4,-9.873492249110368,Mouse,Macrophage,0.8280298392758384
197,mIL4,-9.853707345177257,Mouse,Macrophage,0.834482257637403
198,mIL4,-9.833922441244148,Mouse,Macrophage,0.840741967542611
199,mIL4,-9.814137537311037,Mouse,Macrophage,0.8468112683654005
200,mIL4,-9.794352633377926,Mouse,Macrophage,0.8526927047572627
201,mIL4,-9.774567729444817,Mouse,Macrophage,0.8583890439955983
202,mIL4,-9.754782825511706,Mouse,Macrophage,0.8639032538831342
203,mIL4,-9.734997921578596,Mouse,Macrophage,0.8692384812971161
204,mIL4,-9.715213017645485,Mouse,Macrophage,0.8743980314721846
205,mIL4,-9.695428113712374,Mouse,Macrophage,0.8793853480866571
206,mIL4,-9.675643209779263,Mouse,Macrophage,0.8842039942085606
207,mIL4,-9.655858305846154,Mouse,Macrophage,0.8888576341451861
208,mIL4,-9.636073401913045,Mouse,Macrophage,0.8933500162282999
209,mIL4,-9.616288497979934,Mouse,Macrophage,0.8976849565564553
210,mIL4,-9.596503594046823,Mouse,Macrophage,0.9018663237061247
211,mIL4,-9.576718690113712,Mouse,Macrophage,0.9058980244146312
212,mIL4,-9.556933786180602,Mouse,Macrophage,0.9097839902300536
213,mIL4,-9.537148882247493,Mouse,Macrophage,0.9135281651164577
214,mIL4,-9.517363978314382,Mouse,Macrophage,0.9171344939968076
215,mIL4,-9.497579074381271,Mouse,Macrophage,0.920606912210864
216,mIL4,-9.47779417044816,Mouse,Macrophage,0.9239493358610419
217,mIL4,-9.45800926651505,Mouse,Macrophage,0.9271656530156887
218,mIL4,-9.438224362581941,Mouse,Macrophage,0.9302597157363739
219,mIL4,-9.41843945864883,Mouse,Macrophage,0.9332353328935932
220,mIL4,-9.39865455471572,Mouse,Macrophage,0.9360962637336427
221,mIL4,-9.378869650782608,Mouse,Macrophage,0.9388462121583109
222,mIL4,-9.359084746849499,Mouse,Macrophage,0.9414888216783832
223,mIL4,-9.339299842916388,Mouse,Macrophage,0.9440276710017163
224,mIL4,-9.319514938983279,Mouse,Macrophage,0.9464662702167477
225,mIL4,-9.299730035050167,Mouse,Macrophage,0.9488080575327347
226,mIL4,-9.279945131117056,Mouse,Macrophage,0.9510563965387019
227,mIL4,-9.260160227183947,Mouse,Macrophage,0.9532145739439774
228,mIL4,-9.240375323250836,Mouse,Macrophage,0.9552857977642963
229,mIL4,-9.220590419317727,Mouse,Macrophage,0.9572731959186794
230,mIL4,-9.200805515384616,Mouse,Macrophage,0.9591798152036487
231,mIL4,-9.181020611451505,Mouse,Macrophage,0.9610086206127768
232,mIL4,-9.161235707518394,Mouse,Macrophage,0.9627624949710869
233,mIL4,-9.141450803585284,Mouse,Macrophage,0.9644442388553265
234,mIL4,-9.121665899652175,Mouse,Macrophage,0.9660565707727443
235,mIL4,-9.101880995719064,Mouse,Macrophage,0.9676021275725226
236,mIL4,-9.082096091785953,Mouse,Macrophage,0.9690834650656108
237,mIL4,-9.062311187852842,Mouse,Macrophage,0.9705030588302181
238,mIL4,-9.042526283919733,Mouse,Macrophage,0.971863305181725
239,mIL4,-9.022741379986623,Mouse,Macrophage,0.9731665222872494
240,mIL4,-9.002956476053512,Mouse,Macrophage,0.9744149514065022
241,mIL4,-8.983171572120401,Mouse,Macrophage,0.9756107582419321
242,mIL4,-8.96338666818729,Mouse,Macrophage,0.9767560343824733
243,mIL4,-8.943601764254181,Mouse,Macrophage,0.977852798826438
244,mIL4,-8.923816860321072,Mouse,Macrophage,0.9789029995703059
245,mIL4,-8.90403195638796,Mouse,Macrophage,0.9799085152512544
246,mIL4,-8.88424705245485,Mouse,Macrophage,0.9808711568323667
247,mIL4,-8.864462148521739,Mouse,Macrophage,0.981792669320429
248,mIL4,-8.84467724458863,Mouse,Macrophage,0.9826747335071794
249,mIL4,-8.82489234065552,Mouse,Macrophage,0.9835189677257499
250,mIL4,-8.805107436722409,Mouse,Macrophage,0.9843269296148491
251,mIL4,-8.785322532789298,Mouse,Macrophage,0.9851001178840267
252,mIL4,-8.765537628856187,Mouse,Macrophage,0.9858399740740282
253,mIL4,-8.745752724923078,Mouse,Macrophage,0.9865478843069558
254,mIL4,-8.725967820989966,Mouse,Macrophage,0.9872251810215168
255,mIL4,-8.706182917056857,Mouse,Macrophage,0.987873144689229
256,mIL4,-8.686398013123746,Mouse,Macrophage,0.9884930055079686
257,mIL4,-8.666613109190635,Mouse,Macrophage,0.9890859450696943
258,mIL4,-8.646828205257526,Mouse,Macrophage,0.9896530979996573
259,mIL4,-8.627043301324415,Mouse,Macrophage,0.9901955535647756
260,mIL4,-8.607258397391305,Mouse,Macrophage,0.9907143572492142
261,mIL4,-8.587473493458194,Mouse,Macrophage,0.9912105122955662
262,mIL4,-8.567688589525083,Mouse,Macrophage,0.9916849812102927
263,mIL4,-8.547903685591972,Mouse,Macrophage,0.9921386872323974
264,mIL4,-8.528118781658863,Mouse,Macrophage,0.9925725157644993
265,mIL4,-8.508333877725754,Mouse,Macrophage,0.9929873157657472
266,mIL4,-8.488548973792643,Mouse,Macrophage,0.9933839011061638
267,mIL4,-8.468764069859532,Mouse,Macrophage,0.9937630518822251
268,mIL4,-8.44897916592642,Mouse,Macrophage,0.9941255156936072
269,mIL4,-8.429194261993311,Mouse,Macrophage,0.9944720088811986
270,mIL4,-8.409409358060202,Mouse,Macrophage,0.9948032177265733
271,mIL4,-8.389624454127091,Mouse,Macrophage,0.9951197996132515
272,mIL4,-8.36983955019398,Mouse,Macrophage,0.9954223841501568
273,mIL4,-8.350054646260869,Mouse,Macrophage,0.9957115742577595
274,mIL4,-8.33026974232776,Mouse,Macrophage,0.9959879472174786
275,mIL4,-8.31048483839465,Mouse,Macrophage,0.9962520556849623
276,mIL4,-8.29069993446154,Mouse,Macrophage,0.996504428667925
277,mIL4,-8.270915030528428,Mouse,Macrophage,0.9967455724692642
278,mIL4,-8.251130126595317,Mouse,Macrophage,0.9969759715962088
279,mIL4,-8.231345222662208,Mouse,Macrophage,0.9971960896362771
280,mIL4,-8.211560318729099,Mouse,Macrophage,0.9974063701008637
281,mIL4,-8.191775414795988,Mouse,Macrophage,0.9976072372372652
282,mIL4,-8.171990510862877,Mouse,Macrophage,0.9977990968099749
283,mIL4,-8.152205606929765,Mouse,Macrophage,0.9979823368521017
284,mIL4,-8.132420702996656,Mouse,Macrophage,0.9981573283877394
285,mIL4,-8.112635799063545,Mouse,Macrophage,0.9983244261261393
286,mIL4,-8.092850895130436,Mouse,Macrophage,0.9984839691285197
287,mIL4,-8.073065991197325,Mouse,Macrophage,0.9986362814483486
288,mIL4,-8.053281087264214,Mouse,Macrophage,0.9987816727459162
289,mIL4,-8.033496183331104,Mouse,Macrophage,0.9989204388780197
290,mIL4,-8.013711279397993,Mouse,Macrophage,0.9990528624635494
291,mIL4,-7.993926375464883,Mouse,Macrophage,0.9991792134257699
292,mIL4,-7.974141471531773,Mouse,Macrophage,0.9992997495120638
293,mIL4,-7.954356567598663,Mouse,Macrophage,0.999414716791886
294,mIL4,-7.934571663665552,Mouse,Macrophage,0.9995243501336768
295,mIL4,-7.914786759732442,Mouse,Macrophage,0.9996288736614354
296,mIL4,-7.895001855799332,Mouse,Macrophage,0.999728501191663
297,mIL4,-7.875216951866221,Mouse,Macrophage,0.9998234366513499
298,mIL4,-7.85543204793311,Mouse,Macrophage,0.999913874477668
299,mIL4,-7.835647144,Mouse,Macrophage,1.0
0,mNeo4,-11.21671628,Mouse,Macrophage,0.0003350045677897986
1,mNeo4,-11.195335656989966,Mouse,Macrophage,0.0003519020495012069
2,mNeo4,-11.173955033979933,Mouse,Macrophage,0.0003696514224601301
3,mNeo4,-11.1525744109699,Mouse,Macrophage,0.00038829559257627574
4,mNeo4,-11.131193787959866,Mouse,Macrophage,0.00040787962234875417
5,mNeo4,-11.109813164949832,Mouse,Macrophage,0.00042845083880944826
6,mNeo4,-11.088432541939799,Mouse,Macrophage,0.00045005894682227795
7,mNeo4,-11.067051918929765,Mouse,Macrophage,0.00047275614799924243
8,mNeo4,-11.045671295919732,Mouse,Macrophage,0.0004965972655063065
9,mNeo4,-11.024290672909698,Mouse,Macrophage,0.0005216398750449197
10,mNeo4,-11.002910049899665,Mouse,Macrophage,0.0005479444423082047
11,mNeo4,-10.981529426889631,Mouse,Macrophage,0.0005755744672246424
12,mNeo4,-10.960148803879598,Mouse,Macrophage,0.0006045966353164437
13,mNeo4,-10.938768180869566,Mouse,Macrophage,0.0006350809765147328
14,mNeo4,-10.917387557859533,Mouse,Macrophage,0.0006671010317892162
15,mNeo4,-10.896006934849499,Mouse,Macrophage,0.0007007340279660938
16,mNeo4,-10.874626311839465,Mouse,Macrophage,0.0007360610611248193
17,mNeo4,-10.853245688829432,Mouse,Macrophage,0.0007731672889816086
18,mNeo4,-10.831865065819398,Mouse,Macrophage,0.000812142132685689
19,mNeo4,-10.810484442809365,Mouse,Macrophage,0.0008530794884729329
20,mNeo4,-10.789103819799331,Mouse,Macrophage,0.0008960779496408597
21,mNeo4,-10.767723196789298,Mouse,Macrophage,0.0009412410393289913
22,mNeo4,-10.746342573779264,Mouse,Macrophage,0.0009886774546091956
23,mNeo4,-10.72496195076923,Mouse,Macrophage,0.001038501322411973
24,mNeo4,-10.703581327759197,Mouse,Macrophage,0.00109083246783662
25,mNeo4,-10.682200704749164,Mouse,Macrophage,0.0011457966954158112
26,mNeo4,-10.66082008173913,Mouse,Macrophage,0.0012035260839284093
27,mNeo4,-10.639439458729097,Mouse,Macrophage,0.0012641592953781665
28,mNeo4,-10.618058835719063,Mouse,Macrophage,0.0013278418987804452
29,mNeo4,-10.59667821270903,Mouse,Macrophage,0.0013947267094240972
30,mNeo4,-10.575297589698996,Mouse,Macrophage,0.00146497414430117
31,mNeo4,-10.553916966688963,Mouse,Macrophage,0.0015387525944231322
32,mNeo4,-10.53253634367893,Mouse,Macrophage,0.0016162388147686983
33,mNeo4,-10.511155720668896,Mouse,Macrophage,0.0016976183326351383
34,mNeo4,-10.489775097658862,Mouse,Macrophage,0.001783085875191965
35,mNeo4,-10.468394474648829,Mouse,Macrophage,0.0018728458170631241
36,mNeo4,-10.447013851638797,Mouse,Macrophage,0.0019671126487910712
37,mNeo4,-10.425633228628762,Mouse,Macrophage,0.002066111467063425
38,mNeo4,-10.40425260561873,Mouse,Macrophage,0.0021700784876096725
39,mNeo4,-10.382871982608696,Mouse,Macrophage,0.002279261581702587
40,mNeo4,-10.361491359598663,Mouse,Macrophage,0.0023939208372244273
41,mNeo4,-10.34011073658863,Mouse,Macrophage,0.0025143291452840795
42,mNeo4,-10.318730113578596,Mouse,Macrophage,0.0026407728133952192
43,mNeo4,-10.297349490568562,Mouse,Macrophage,0.0027735522062489327
44,mNeo4,-10.275968867558529,Mouse,Macrophage,0.002912982415135778
45,mNeo4,-10.254588244548495,Mouse,Macrophage,0.003059393957091986
46,mNeo4,-10.233207621538462,Mouse,Macrophage,0.003213133504861981
47,mNeo4,-10.211826998528428,Mouse,Macrophage,0.0033745646487841527
48,mNeo4,-10.190446375518395,Mouse,Macrophage,0.00354406869171851
49,mNeo4,-10.169065752508361,Mouse,Macrophage,0.003722045478142831
50,mNeo4,-10.147685129498328,Mouse,Macrophage,0.003908914258547703
51,mNeo4,-10.126304506488294,Mouse,Macrophage,0.004105114590259779
52,mNeo4,-10.10492388347826,Mouse,Macrophage,0.004311107275816011
53,mNeo4,-10.083543260468227,Mouse,Macrophage,0.004527375339998552
54,mNeo4,-10.062162637458194,Mouse,Macrophage,0.0047544250466201015
55,mNeo4,-10.04078201444816,Mouse,Macrophage,0.004992786956121057
56,mNeo4,-10.019401391438127,Mouse,Macrophage,0.005243017025002683
57,mNeo4,-9.998020768428093,Mouse,Macrophage,0.005505697748072832
58,mNeo4,-9.97664014541806,Mouse,Macrophage,0.005781439344421749
59,mNeo4,-9.955259522408026,Mouse,Macrophage,0.006070880987973705
