,Concentration,Cell,Experimental,Ligand,Predicted,Animal
7,-5.30103,A20,0.7625157,mNeo4,0.9396868157059355,Mouse
8,-11.26167,A20,0.03566688,mNeo4,0.00038510138682507365,Mouse
9,-10.3716,A20,0.0,mNeo4,0.002981872560518165,Mouse
10,-9.52652,A20,0.0,mNeo4,0.02049700623308271,Mouse
11,-8.6814,A20,0.0,mNeo4,0.1274466268238399,Mouse
12,-7.83632,A20,0.2687608,mNeo4,0.5004606613890079,Mouse
13,-6.99123,A20,0.6692986000000001,mNeo4,0.8596179697495031,Mouse
14,-6.14613,A20,0.6105912,mNeo4,0.9536458624190133,Mouse
15,-5.30103,A20,0.8203043,mNeo4,0.9396868157059355,Mouse
16,-11.26167,A20,0.001055,mNeo4,0.00038510138682507365,Mouse
17,-10.3716,A20,0.0,mNeo4,0.002981872560518165,Mouse
18,-9.52652,A20,0.0,mNeo4,0.02049700623308271,Mouse
19,-8.6814,A20,0.0210666,mNeo4,0.1274466268238399,Mouse
20,-7.83632,A20,0.33145020000000003,mNeo4,0.5004606613890079,Mouse
21,-6.99123,A20,0.6234557000000001,mNeo4,0.8596179697495031,Mouse
22,-6.14613,A20,0.74628,mNeo4,0.9536458624190133,Mouse
23,-5.30103,A20,0.8112739999999999,mNeo4,0.9396868157059355,Mouse
