,Experimental,Ligand,Predicted,Cell,Donor,Animal,Concentration
28,0.9403400496000001,hIL13,0.9809998829223961,A549,0,Human,-8.0
29,0.896411932,hIL13,0.9998574120078335,A549,0,Human,-7.0
30,0.09783989835,hIL13,0.005298083112466993,A549,0,Human,-12.0
31,0.07938524838,hIL13,0.05041331618727725,A549,0,Human,-11.0
32,0.11689961880000001,hIL13,0.3419994131691924,A549,0,Human,-10.0
33,0.6131179282,hIL13,0.8339757954743933,A549,0,Human,-9.0
34,0.9459066980999999,hIL13,0.9809998829223961,A549,0,Human,-8.0
35,0.900102862,hIL13,0.9998574120078335,A549,0,Human,-7.0
36,0.08132147395,hIL13,0.005298083112466993,A549,0,Human,-12.0
37,0.07266896593,hIL13,0.05041331618727725,A549,0,Human,-11.0
38,0.10425364549999999,hIL13,0.3419994131691924,A549,0,Human,-10.0
39,0.5892781509,hIL13,0.8339757954743933,A549,0,Human,-9.0
40,0.8670055060999999,hIL13,0.9809998829223961,A549,0,Human,-8.0
41,0.8390512495,hIL13,0.9998574120078335,A549,0,Human,-7.0
42,0.05304222846,hIL13,0.00189953713660616,A549,0,Human,-12.44705875
43,0.0,hIL13,0.011282440064055321,A549,0,Human,-11.6689075
44,0.0029429881600000003,hIL13,0.06385230681300358,A549,0,Human,-10.89075625
45,0.0,hIL13,0.2870675189549173,A549,0,Human,-10.112605
46,0.07165833961,hIL13,0.7010346858880367,A549,0,Human,-9.334453751
47,0.4271439327,hIL13,0.9330706337770787,A549,0,Human,-8.556302501
48,0.6053658203,hIL13,0.9889104815140926,A549,0,Human,-7.77815125
49,0.7274656081,hIL13,0.9998574120078335,A549,0,Human,-7.0
50,0.06845296854999999,hIL13,0.00189953713660616,A549,0,Human,-12.44705875
51,0.02569454238,hIL13,0.011282440064055321,A549,0,Human,-11.6689075
52,0.05356085178,hIL13,0.06385230681300358,A549,0,Human,-10.89075625
53,0.02152023692,hIL13,0.2870675189549173,A549,0,Human,-10.112605
54,0.1747285291,hIL13,0.7010346858880367,A549,0,Human,-9.334453751
55,0.6134818784,hIL13,0.9330706337770787,A549,0,Human,-8.556302501
56,0.8881963052,hIL13,0.9889104815140926,A549,0,Human,-7.77815125
57,0.9902975603,hIL13,0.9998574120078335,A549,0,Human,-7.0
58,0.0753349316,hIL13,0.00189953713660616,A549,0,Human,-12.44705875
59,0.0135100832,hIL13,0.011282440064055321,A549,0,Human,-11.6689075
60,0.06202228177,hIL13,0.06385230681300358,A549,0,Human,-10.89075625
61,0.0155408264,hIL13,0.2870675189549173,A549,0,Human,-10.112605
62,0.1787900155,hIL13,0.7010346858880367,A549,0,Human,-9.334453751
63,0.6466506839999999,hIL13,0.9330706337770787,A549,0,Human,-8.556302501
64,0.8150895501,hIL13,0.9889104815140926,A549,0,Human,-7.77815125
65,0.9928923988,hIL13,0.9998574120078335,A549,0,Human,-7.0
0,0.0,mIL4,0.03905494909841307,3T3,0,Mouse,-12.0206
1,0.0,mIL4,0.12366456309819765,3T3,0,Mouse,-11.4185
2,0.0,mIL4,0.28641356627906794,3T3,0,Mouse,-10.8165
3,0.0,mIL4,0.47272963157764547,3T3,0,Mouse,-10.2144
4,0.4560572,mIL4,0.6281975155420314,3T3,0,Mouse,-9.61236
5,0.8527937,mIL4,0.7691058100013864,3T3,0,Mouse,-9.0103
6,0.9904246999999999,mIL4,0.8961509086845458,3T3,0,Mouse,-8.40824
7,1.10352,mIL4,0.9668802098464823,3T3,0,Mouse,-7.80618
8,1.002542,mIL4,0.991456994870816,3T3,0,Mouse,-7.20412
9,1.01487,mIL4,0.998254313461013,3T3,0,Mouse,-6.60206
10,0.9126869999999999,mIL4,1.0,3T3,0,Mouse,-6.0
11,0.0,mIL4,0.03905494909841307,3T3,0,Mouse,-12.0206
12,0.0,mIL4,0.12366456309819765,3T3,0,Mouse,-11.4185
13,0.0,mIL4,0.28641356627906794,3T3,0,Mouse,-10.8165
14,0.0,mIL4,0.47272963157764547,3T3,0,Mouse,-10.2144
15,0.4698022,mIL4,0.6281975155420314,3T3,0,Mouse,-9.61236
16,0.822621,mIL4,0.7691058100013864,3T3,0,Mouse,-9.0103
17,0.9818944000000001,mIL4,0.8961509086845458,3T3,0,Mouse,-8.40824
18,1.071177,mIL4,0.9668802098464823,3T3,0,Mouse,-7.80618
19,1.0215319999999999,mIL4,0.991456994870816,3T3,0,Mouse,-7.20412
20,1.022768,mIL4,0.998254313461013,3T3,0,Mouse,-6.60206
21,0.9070503,mIL4,1.0,3T3,0,Mouse,-6.0
22,0.0,mIL4,0.03905494909841307,3T3,0,Mouse,-12.0206
23,0.0,mIL4,0.12366456309819765,3T3,0,Mouse,-11.4185
24,0.0,mIL4,0.28641356627906794,3T3,0,Mouse,-10.8165
25,0.0,mIL4,0.47272963157764547,3T3,0,Mouse,-10.2144
26,0.44592919999999997,mIL4,0.6281975155420314,3T3,0,Mouse,-9.61236
27,0.8428165,mIL4,0.7691058100013864,3T3,0,Mouse,-9.0103
28,0.9311343,mIL4,0.8961509086845458,3T3,0,Mouse,-8.40824
29,1.033137,mIL4,0.9668802098464823,3T3,0,Mouse,-7.80618
30,1.006792,mIL4,0.991456994870816,3T3,0,Mouse,-7.20412
31,1.027922,mIL4,0.998254313461013,3T3,0,Mouse,-6.60206
32,0.8760035,mIL4,1.0,3T3,0,Mouse,-6.0
0,0.0,mNeo4,0.00012452557803430603,3T3,0,Mouse,-11.4466
1,0.0,mNeo4,0.0004976785582202523,3T3,0,Mouse,-10.8445
2,0.0,mNeo4,0.0019834256209334817,3T3,0,Mouse,-10.2424
3,0.0,mNeo4,0.007815991391422776,3T3,0,Mouse,-9.64039
4,0.0,mNeo4,0.029552065523298462,3T3,0,Mouse,-9.03833
5,0.0,mNeo4,0.0978807156975096,3T3,0,Mouse,-8.43627
6,0.0,mNeo4,0.24297867025322573,3T3,0,Mouse,-7.83421
7,0.0,mNeo4,0.421323951973096,3T3,0,Mouse,-7.23215
8,0.0,mNeo4,0.5549602030368309,3T3,0,Mouse,-6.63009
9,0.0,mNeo4,0.6222891844872946,3T3,0,Mouse,-6.02803
10,0.0,mNeo4,0.6476360069880872,3T3,0,Mouse,-5.42597
11,0.0144415961200669,mNeo4,0.6603556437387439,3T3,0,Mouse,-4.82391
12,0.0,mNeo4,0.00012452557803430603,3T3,0,Mouse,-11.4466
13,0.0,mNeo4,0.0004976785582202523,3T3,0,Mouse,-10.8445
14,0.0,mNeo4,0.0019834256209334817,3T3,0,Mouse,-10.2424
15,0.0,mNeo4,0.007815991391422776,3T3,0,Mouse,-9.64039
16,0.0,mNeo4,0.029552065523298462,3T3,0,Mouse,-9.03833
17,0.0,mNeo4,0.0978807156975096,3T3,0,Mouse,-8.43627
18,0.0,mNeo4,0.24297867025322573,3T3,0,Mouse,-7.83421
19,0.0,mNeo4,0.421323951973096,3T3,0,Mouse,-7.23215
20,0.0,mNeo4,0.5549602030368309,3T3,0,Mouse,-6.63009
21,0.0,mNeo4,0.6222891844872946,3T3,0,Mouse,-6.02803
22,0.0,mNeo4,0.6476360069880872,3T3,0,Mouse,-5.42597
23,0.012800097503207321,mNeo4,0.6603556437387439,3T3,0,Mouse,-4.82391
24,0.0,mNeo4,0.00012452557803430603,3T3,0,Mouse,-11.4466
25,0.0,mNeo4,0.0004976785582202523,3T3,0,Mouse,-10.8445
26,0.0,mNeo4,0.0019834256209334817,3T3,0,Mouse,-10.2424
27,0.0,mNeo4,0.007815991391422776,3T3,0,Mouse,-9.64039
28,0.0,mNeo4,0.029552065523298462,3T3,0,Mouse,-9.03833
29,0.0,mNeo4,0.0978807156975096,3T3,0,Mouse,-8.43627
30,0.0,mNeo4,0.24297867025322573,3T3,0,Mouse,-7.83421
31,0.0,mNeo4,0.421323951973096,3T3,0,Mouse,-7.23215
32,0.0,mNeo4,0.5549602030368309,3T3,0,Mouse,-6.63009
33,0.0,mNeo4,0.6222891844872946,3T3,0,Mouse,-6.02803
34,0.0,mNeo4,0.6476360069880872,3T3,0,Mouse,-5.42597
35,0.0,mNeo4,0.6603556437387439,3T3,0,Mouse,-4.82391
0,0.00903132812,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
1,0.0,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
2,0.0,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
3,0.00200445936,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
4,0.00490979933,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
5,0.0,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
6,0.0,hNeo4,0.3309322152347255,Fibroblast,0,Human,-6.096910013
7,0.0,hNeo4,0.7104219483418608,Fibroblast,0,Human,-5.193820026
8,0.00592329002,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
9,0.01281502669,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
10,0.0,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
11,0.0008558365800000001,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
12,0.0,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
13,0.0,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
14,0.0,hNeo4,0.3309322152347255,Fibroblast,0,Human,-6.096910013
15,0.0,hNeo4,0.7104219483418608,Fibroblast,0,Human,-5.193820026
16,0.011125875540000002,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
17,0.00213959145,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
18,0.0,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
19,0.010720479270000001,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
20,0.0006531384399999999,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
21,0.0,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
22,0.0,hNeo4,0.3309322152347255,Fibroblast,0,Human,-6.096910013
23,0.0,hNeo4,0.7104219483418608,Fibroblast,0,Human,-5.193820026
24,0.00270162517,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
25,0.0,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
26,0.0,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
27,0.0,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
28,0.0,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
29,0.0,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
30,0.0,hNeo4,0.3309322152347255,Fibroblast,0,Human,-6.096910013
31,0.0,hNeo4,0.7104219483418608,Fibroblast,0,Human,-5.193820026
32,0.0,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
33,0.0,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
34,0.0,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
35,0.0,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
36,0.0,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
37,0.0,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
38,0.0,hNeo4,0.3309322152347255,Fibroblast,0,Human,-6.096910013
39,0.0,hNeo4,0.7104219483418608,Fibroblast,0,Human,-5.193820026
40,0.00588062489,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
41,0.0,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
42,0.0,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
43,0.0,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
44,0.0,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
45,0.0,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
46,0.0,hNeo4,0.3309322152347255,Fibroblast,0,Human,-6.096910013
47,0.0,hNeo4,0.7104219483418608,Fibroblast,0,Human,-5.193820026
48,0.0,hNeo4,3.2412471322254466e-08,Fibroblast,0,Human,-13.32162991
49,0.0,hNeo4,2.592997025257139e-07,Fibroblast,0,Human,-12.41853992
50,0.010735090009999998,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
51,0.012137914569999998,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
52,0.00730264696,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
53,0.06953433189,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
54,0.005601349100000001,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
55,0.00575058575,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
56,0.012645319189999999,hNeo4,3.2412471322254466e-08,Fibroblast,0,Human,-13.32162991
57,0.010735090009999998,hNeo4,2.592997025257139e-07,Fibroblast,0,Human,-12.41853992
58,0.00381050925,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
59,0.0,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
60,0.0,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
61,0.0,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
62,0.0,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
63,0.0,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
64,0.0,hNeo4,3.2412471322254466e-08,Fibroblast,0,Human,-13.32162991
65,0.00136302811,hNeo4,2.592997025257139e-07,Fibroblast,0,Human,-12.41853992
66,0.0,hNeo4,2.0743931642926043e-06,Fibroblast,0,Human,-11.51544993
67,0.0,hNeo4,1.6594858954792975e-05,Fibroblast,0,Human,-10.61235995
68,0.0,hNeo4,0.0001327405652075059,Fibroblast,0,Human,-9.709269961
69,0.0,hNeo4,0.001060754337078624,Fibroblast,0,Human,-8.806179974
70,0.0,hNeo4,0.008411885984763891,Fibroblast,0,Human,-7.903089987
71,0.0,hNeo4,0.06290121040741685,Fibroblast,0,Human,-7.0
0,0.006734082569999999,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
1,0.0,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
2,0.03794959573,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
3,0.39888741240000003,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
4,0.9647530460999999,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
5,1.071642531,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
6,1.009549334,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
7,0.9038084728,hIL4,1.0,Fibroblast,0,Human,-7.0
8,0.0,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
9,0.0,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
10,0.023490461929999998,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
11,0.40071169570000004,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
12,0.9819148217,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
13,1.069210153,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
14,0.9988738992,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
15,0.9359023445,hIL4,1.0,Fibroblast,0,Human,-7.0
16,0.0,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
17,0.0,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
18,0.0215310466,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
19,0.36436116300000004,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
20,0.9438075719,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
21,1.0696155489999999,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
22,1.027724601,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
23,0.9136731155,hIL4,1.0,Fibroblast,0,Human,-7.0
24,0.008461594959999999,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
25,0.0,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
26,0.01599991607,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
27,0.2799513183,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
28,0.9387596655,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
29,0.9874833443,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
30,1.002796051,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
31,1.0021980209999999,hIL4,1.0,Fibroblast,0,Human,-7.0
32,0.0,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
33,0.0,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
34,0.01282091635,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
35,0.2753401949,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
36,0.9040109954000001,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
37,0.9322757651000001,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
38,0.9810781319999999,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
39,1.00333113,hIL4,1.0,Fibroblast,0,Human,-7.0
40,0.0,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
41,0.0,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
42,0.01516582208,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
43,0.2547396473,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
44,0.8629200634,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
45,0.9795043698000001,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
46,0.9501379665,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
47,1.060458699,hIL4,1.0,Fibroblast,0,Human,-7.0
48,0.0,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
49,0.011511120619999999,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
50,0.02413654159,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
51,0.3983623764,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
52,0.9650438010000001,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
53,0.8812324958000001,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
54,1.016530447,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
55,0.9352561647000001,hIL4,1.0,Fibroblast,0,Human,-7.0
56,0.011451425959999999,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
57,0.0,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
58,0.02995677112,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
59,0.4508041368,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
60,1.000800903,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
61,0.9282718893,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
62,0.9586863194999999,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
63,0.9384796765,hIL4,1.0,Fibroblast,0,Human,-7.0
64,0.00772050959,hIL4,0.001387157827141549,Fibroblast,0,Human,-13.32162991
65,0.0,hIL4,0.010986819622442887,Fibroblast,0,Human,-12.41853992
66,0.032523641570000004,hIL4,0.08143065132828281,Fibroblast,0,Human,-11.51544993
67,0.4037945907,hIL4,0.41219713932725255,Fibroblast,0,Human,-10.61235995
68,1.003666247,hIL4,0.8470962376446578,Fibroblast,0,Human,-9.709269961
69,1.00318869,hIL4,0.9781425378795437,Fibroblast,0,Human,-8.806179974
70,1.107564806,hIL4,0.9975217800332031,Fibroblast,0,Human,-7.903089987
71,1.043482587,hIL4,1.0,Fibroblast,0,Human,-7.0
0,0.03332951951,hIL13,0.00010284390265130565,Fibroblast,0,Human,-13.32162991
1,0.0,hIL13,0.0008214182222064868,Fibroblast,0,Human,-12.41853992
2,0.0,hIL13,0.006487556188669726,Fibroblast,0,Human,-11.51544993
3,0.02697203803,hIL13,0.047208005190810316,Fibroblast,0,Human,-10.61235995
4,0.28222641190000003,hIL13,0.23044518310427714,Fibroblast,0,Human,-9.709269961
5,0.9354352486999999,hIL13,0.5300265452580103,Fibroblast,0,Human,-8.806179974
6,1.045601747,hIL13,0.7203582837778048,Fibroblast,0,Human,-7.903089987
7,1.085985186,hIL13,0.7830541764782155,Fibroblast,0,Human,-7.0
8,0.01413768574,hIL13,0.00010284390265130565,Fibroblast,0,Human,-13.32162991
9,0.0,hIL13,0.0008214182222064868,Fibroblast,0,Human,-12.41853992
10,0.0,hIL13,0.006487556188669726,Fibroblast,0,Human,-11.51544993
11,0.0,hIL13,0.047208005190810316,Fibroblast,0,Human,-10.61235995
12,0.2582888525,hIL13,0.23044518310427714,Fibroblast,0,Human,-9.709269961
13,0.9533734946,hIL13,0.5300265452580103,Fibroblast,0,Human,-8.806179974
14,1.0242907529999998,hIL13,0.7203582837778048,Fibroblast,0,Human,-7.903089987
15,1.00139785,hIL13,0.7830541764782155,Fibroblast,0,Human,-7.0
16,0.006138601059999999,hIL13,0.00010284390265130565,Fibroblast,0,Human,-13.32162991
17,0.0,hIL13,0.0008214182222064868,Fibroblast,0,Human,-12.41853992
18,0.0,hIL13,0.006487556188669726,Fibroblast,0,Human,-11.51544993
19,0.0063773797,hIL13,0.047208005190810316,Fibroblast,0,Human,-10.61235995
20,0.2755704571,hIL13,0.23044518310427714,Fibroblast,0,Human,-9.709269961
21,0.9473144863999999,hIL13,0.5300265452580103,Fibroblast,0,Human,-8.806179974
22,1.0650323590000002,hIL13,0.7203582837778048,Fibroblast,0,Human,-7.903089987
23,0.9984131169,hIL13,0.7830541764782155,Fibroblast,0,Human,-7.0
0,0.0,hIL4,0.0008684689065478593,Monocyte,0,Human,-13.82677989
1,0.0,hIL4,0.003464832505058737,Monocyte,0,Human,-13.2247199
2,0.0,hIL4,0.013716507702259816,Monocyte,0,Human,-12.6226599
3,0.0,hIL4,0.052694138465280344,Monocyte,0,Human,-12.02059991
4,0.08793910173000001,hIL4,0.18197135916864982,Monocyte,0,Human,-11.41853992
5,0.8284445289,hIL4,0.4707250269439869,Monocyte,0,Human,-10.81647993
6,1.19451108,hIL4,0.7805168539195038,Monocyte,0,Human,-10.21441994
7,0.9098520295,hIL4,0.934344842495692,Monocyte,0,Human,-9.612359948
8,0.8973232311,hIL4,0.9827843857311526,Monocyte,0,Human,-9.010299957
9,0.8471486591999999,hIL4,0.9956907740347469,Monocyte,0,Human,-8.408239965
10,0.9208963732,hIL4,0.9989706080152135,Monocyte,0,Human,-7.806179974
11,1.1048500110000001,hIL4,0.999793951612553,Monocyte,0,Human,-7.204119983
12,0.0,hIL4,0.0008684689065478593,Monocyte,0,Human,-13.82677989
13,0.0,hIL4,0.003464832505058737,Monocyte,0,Human,-13.2247199
14,0.0,hIL4,0.013716507702259816,Monocyte,0,Human,-12.6226599
15,0.1320570981,hIL4,0.052694138465280344,Monocyte,0,Human,-12.02059991
16,0.2442818802,hIL4,0.18197135916864982,Monocyte,0,Human,-11.41853992
17,0.5997197349000001,hIL4,0.4707250269439869,Monocyte,0,Human,-10.81647993
18,1.223547016,hIL4,0.7805168539195038,Monocyte,0,Human,-10.21441994
19,1.298304159,hIL4,0.934344842495692,Monocyte,0,Human,-9.612359948
20,1.023858157,hIL4,0.9827843857311526,Monocyte,0,Human,-9.010299957
21,0.9213120204999999,hIL4,0.9956907740347469,Monocyte,0,Human,-8.408239965
22,0.8708405577,hIL4,0.9989706080152135,Monocyte,0,Human,-7.806179974
23,1.2056148020000002,hIL4,0.999793951612553,Monocyte,0,Human,-7.204119983
24,0.0,hIL4,0.003464832505058737,Monocyte,0,Human,-13.2247199
25,0.0,hIL4,0.013716507702259816,Monocyte,0,Human,-12.6226599
26,0.06897816634,hIL4,0.052694138465280344,Monocyte,0,Human,-12.02059991
27,0.3207568799,hIL4,0.18197135916864982,Monocyte,0,Human,-11.41853992
28,0.750491009,hIL4,0.4707250269439869,Monocyte,0,Human,-10.81647993
29,0.7182105110000001,hIL4,0.7805168539195038,Monocyte,0,Human,-10.21441994
30,0.8053770261,hIL4,0.934344842495692,Monocyte,0,Human,-9.612359948
31,1.092141563,hIL4,0.9827843857311526,Monocyte,0,Human,-9.010299957
32,0.7532421878,hIL4,0.9956907740347469,Monocyte,0,Human,-8.408239965
33,0.8280742513,hIL4,0.9989706080152135,Monocyte,0,Human,-7.806179974
34,1.101954101,hIL4,0.999793951612553,Monocyte,0,Human,-7.204119983
35,1.082374879,hIL4,1.0,Monocyte,0,Human,-6.602059991
36,0.0,hIL4,0.003464832505058737,Monocyte,0,Human,-13.2247199
37,0.013954590270000001,hIL4,0.013716507702259816,Monocyte,0,Human,-12.6226599
38,0.0532047412,hIL4,0.052694138465280344,Monocyte,0,Human,-12.02059991
39,0.1819140562,hIL4,0.18197135916864982,Monocyte,0,Human,-11.41853992
40,0.601102,hIL4,0.4707250269439869,Monocyte,0,Human,-10.81647993
41,0.6220109589,hIL4,0.7805168539195038,Monocyte,0,Human,-10.21441994
42,0.9200094763,hIL4,0.934344842495692,Monocyte,0,Human,-9.612359948
43,1.012815908,hIL4,0.9827843857311526,Monocyte,0,Human,-9.010299957
44,0.992044508,hIL4,0.9956907740347469,Monocyte,0,Human,-8.408239965
45,0.6392975323000001,hIL4,0.9989706080152135,Monocyte,0,Human,-7.806179974
46,0.9654956325,hIL4,0.999793951612553,Monocyte,0,Human,-7.204119983
47,1.107502312,hIL4,1.0,Monocyte,0,Human,-6.602059991
48,0.00427961147,hIL4,0.003464832505058737,Monocyte,0,Human,-13.2247199
49,0.01734771079,hIL4,0.013716507702259816,Monocyte,0,Human,-12.6226599
50,0.06480554514999999,hIL4,0.052694138465280344,Monocyte,0,Human,-12.02059991
51,0.2654123329,hIL4,0.18197135916864982,Monocyte,0,Human,-11.41853992
52,0.7208241309000001,hIL4,0.4707250269439869,Monocyte,0,Human,-10.81647993
53,0.6543373098,hIL4,0.7805168539195038,Monocyte,0,Human,-10.21441994
54,0.8210587452999999,hIL4,0.934344842495692,Monocyte,0,Human,-9.612359948
55,0.7802037400999999,hIL4,0.9827843857311526,Monocyte,0,Human,-9.010299957
56,0.5780838039999999,hIL4,0.9956907740347469,Monocyte,0,Human,-8.408239965
57,1.083291938,hIL4,0.9989706080152135,Monocyte,0,Human,-7.806179974
58,0.571068298,hIL4,0.999793951612553,Monocyte,0,Human,-7.204119983
59,1.1716047779999998,hIL4,1.0,Monocyte,0,Human,-6.602059991
60,0.0,hIL4,0.0008684689065478593,Monocyte,0,Human,-13.82677989
61,0.00028814061,hIL4,0.003464832505058737,Monocyte,0,Human,-13.2247199
62,0.00835607777,hIL4,0.013716507702259816,Monocyte,0,Human,-12.6226599
63,0.1155083681,hIL4,0.052694138465280344,Monocyte,0,Human,-12.02059991
64,0.5217506143,hIL4,0.18197135916864982,Monocyte,0,Human,-11.41853992
65,0.9426880318,hIL4,0.4707250269439869,Monocyte,0,Human,-10.81647993
66,1.07483652,hIL4,0.7805168539195038,Monocyte,0,Human,-10.21441994
67,1.079482788,hIL4,0.934344842495692,Monocyte,0,Human,-9.612359948
68,1.033164184,hIL4,0.9827843857311526,Monocyte,0,Human,-9.010299957
69,1.143450004,hIL4,0.9956907740347469,Monocyte,0,Human,-8.408239965
70,1.065507968,hIL4,0.9989706080152135,Monocyte,0,Human,-7.806179974
71,1.102858195,hIL4,0.999793951612553,Monocyte,0,Human,-7.204119983
72,0.0,hIL4,0.0008684689065478593,Monocyte,0,Human,-13.82677989
