,Cell,Animal,Predicted,Ligand,Concentration
26,Macrophage,Human,0.0006362937437199134,hIL13,-12.52970396747826
27,Macrophage,Human,0.0006635278862307786,hIL13,-12.511486379688963
28,Macrophage,Human,0.0006919265877934518,hIL13,-12.493268791899665
29,Macrophage,Human,0.000721539550362387,hIL13,-12.475051204110366
30,Macrophage,Human,0.0007524185887402366,hIL13,-12.45683361632107
31,Macrophage,Human,0.0007846177196638185,hIL13,-12.438616028531772
32,Macrophage,Human,0.0008181932545821562,hIL13,-12.420398440742474
33,Macrophage,Human,0.000853203896274021,hIL13,-12.402180852953176
34,Macrophage,Human,0.0008897108394576903,hIL13,-12.38396326516388
35,Macrophage,Human,0.0009277778755512386,hIL13,-12.365745677374582
36,Macrophage,Human,0.0009674715017472825,hIL13,-12.347528089585284
37,Macrophage,Human,0.0010088610345720418,hIL13,-12.329310501795986
38,Macrophage,Human,0.0010520187281044394,hIL13,-12.311092914006688
39,Macrophage,Human,0.0010970198970371545,hIL13,-12.292875326217391
40,Macrophage,Human,0.0011439430447678155,hIL13,-12.274657738428093
41,Macrophage,Human,0.0011928699967148281,hIL13,-12.256440150638795
42,Macrophage,Human,0.0012438860390590284,hIL13,-12.238222562849497
43,Macrophage,Human,0.0012970800631188512,hIL13,-12.220004975060201
44,Macrophage,Human,0.0013525447155736073,hIL13,-12.201787387270903
45,Macrophage,Human,0.001410376554756238,hIL13,-12.183569799481605
46,Macrophage,Human,0.0014706762132440537,hIL13,-12.165352211692307
47,Macrophage,Human,0.0015335485669829027,hIL13,-12.147134623903009
48,Macrophage,Human,0.001599102911187444,hIL13,-12.128917036113712
49,Macrophage,Human,0.0016674531432674322,hIL13,-12.110699448324414
50,Macrophage,Human,0.001738717953037037,hIL13,-12.092481860535116
51,Macrophage,Human,0.0018130210204717321,hIL13,-12.074264272745818
52,Macrophage,Human,0.001890491221284301,hIL13,-12.056046684956522
53,Macrophage,Human,0.0019712628405989616,hIL13,-12.037829097167224
54,Macrophage,Human,0.002055475795009566,hIL13,-12.019611509377926
55,Macrophage,Human,0.002143275863315213,hIL13,-12.001393921588628
56,Macrophage,Human,0.0022348149262332822,hIL13,-11.983176333799332
57,Macrophage,Human,0.002330251215396932,hIL13,-11.964958746010034
58,Macrophage,Human,0.002429749571950436,hIL13,-11.946741158220735
59,Macrophage,Human,0.0025334817150623693,hIL13,-11.928523570431437
60,Macrophage,Human,0.0026416265206823633,hIL13,-11.91030598264214
61,Macrophage,Human,0.0027543703108729237,hIL13,-11.892088394852843
62,Macrophage,Human,0.0028719071540530363,hIL13,-11.873870807063545
63,Macrophage,Human,0.0029944391764946785,hIL13,-11.855653219274247
64,Macrophage,Human,0.003122176885417856,hIL13,-11.837435631484949
65,Macrophage,Human,0.0032553395040327213,hIL13,-11.819218043695653
66,Macrophage,Human,0.0033941553188802675,hIL13,-11.801000455906355
67,Macrophage,Human,0.0035388620398244604,hIL13,-11.782782868117057
68,Macrophage,Human,0.0036897071730497893,hIL13,-11.764565280327759
69,Macrophage,Human,0.003846948407417402,hIL13,-11.74634769253846
70,Macrophage,Human,0.004010854014531503,hIL13,-11.728130104749164
71,Macrophage,Human,0.00418170326286463,hIL13,-11.709912516959866
72,Macrophage,Human,0.004359786846285434,hIL13,-11.691694929170568
73,Macrophage,Human,0.004545407327326662,hIL13,-11.67347734138127
74,Macrophage,Human,0.004738879595522177,hIL13,-11.655259753591974
75,Macrophage,Human,0.004940531341131726,hIL13,-11.637042165802676
76,Macrophage,Human,0.005150703544558841,hIL13,-11.618824578013378
77,Macrophage,Human,0.005369750981752406,hIL13,-11.60060699022408
78,Macrophage,Human,0.005598042745863494,hIL13,-11.582389402434782
79,Macrophage,Human,0.0058359627854078985,hIL13,-11.564171814645485
80,Macrophage,Human,0.006083910459159982,hIL13,-11.545954226856187
81,Macrophage,Human,0.006342301107974332,hIL13,-11.52773663906689
82,Macrophage,Human,0.006611566643699745,hIL13,-11.509519051277591
83,Macrophage,Human,0.00689215615531214,hIL13,-11.491301463488295
84,Macrophage,Human,0.007184536532351499,hIL13,-11.473083875698997
85,Macrophage,Human,0.007489193105700101,hIL13,-11.454866287909699
86,Macrophage,Human,0.007806630305687158,hIL13,-11.4366487001204
87,Macrophage,Human,0.00813737233744497,hIL13,-11.418431112331103
88,Macrophage,Human,0.008481963873376465,hIL13,-11.400213524541806
89,Macrophage,Human,0.008840970762521013,hIL13,-11.381995936752508
90,Macrophage,Human,0.009214980756524061,hIL13,-11.36377834896321
91,Macrophage,Human,0.009604604251828382,hIL13,-11.345560761173912
92,Macrophage,Human,0.01001047504760542,hIL13,-11.327343173384616
93,Macrophage,Human,0.01043325111883891,hIL13,-11.309125585595318
94,Macrophage,Human,0.010873615403854,hIL13,-11.29090799780602
95,Macrophage,Human,0.011332276605458073,hIL13,-11.272690410016722
96,Macrophage,Human,0.011809970004717674,hIL13,-11.254472822227424
97,Macrophage,Human,0.012307458286244261,hIL13,-11.236255234438127
98,Macrophage,Human,0.012825532373695712,hIL13,-11.21803764664883
99,Macrophage,Human,0.01336501227401989,hIL13,-11.199820058859531
100,Macrophage,Human,0.013926747928774096,hIL13,-11.181602471070233
101,Macrophage,Human,0.014511620070642465,hIL13,-11.163384883280937
102,Macrophage,Human,0.015120541083048781,hIL13,-11.145167295491639
103,Macrophage,Human,0.01575445586051765,hIL13,-11.126949707702341
104,Macrophage,Human,0.016414342667177836,hIL13,-11.108732119913043
105,Macrophage,Human,0.017101213990520146,hIL13,-11.090514532123745
106,Macrophage,Human,0.017816117387224713,hIL13,-11.072296944334449
107,Macrophage,Human,0.01856013631755364,hIL13,-11.05407935654515
108,Macrophage,Human,0.019334390964464685,hIL13,-11.035861768755852
109,Macrophage,Human,0.020140039033243583,hIL13,-11.017644180966554
110,Macrophage,Human,0.02097827652706866,hIL13,-10.999426593177258
111,Macrophage,Human,0.021850338493520277,hIL13,-10.98120900538796
112,Macrophage,Human,0.022757499736619995,hIL13,-10.962991417598662
113,Macrophage,Human,0.023701075488541015,hIL13,-10.944773829809364
114,Macrophage,Human,0.024682422034660003,hIL13,-10.926556242020066
115,Macrophage,Human,0.0257029372851332,hIL13,-10.908338654230768
116,Macrophage,Human,0.02676406128566961,hIL13,-10.890121066441472
117,Macrophage,Human,0.02786727665964658,hIL13,-10.871903478652174
118,Macrophage,Human,0.029014108973164924,hIL13,-10.853685890862875
119,Macrophage,Human,0.030206127014082724,hIL13,-10.83546830307358
120,Macrophage,Human,0.03144494297548869,hIL13,-10.817250715284281
121,Macrophage,Human,0.032732212533490554,hIL13,-10.799033127494983
122,Macrophage,Human,0.034069634808603456,hIL13,-10.780815539705685
123,Macrophage,Human,0.03545895219942434,hIL13,-10.762597951916387
124,Macrophage,Human,0.03690195007668459,hIL13,-10.744380364127089
125,Macrophage,Human,0.0384004563251848,hIL13,-10.726162776337793
126,Macrophage,Human,0.03995634072054101,hIL13,-10.707945188548495
127,Macrophage,Human,0.041571514127113164,hIL13,-10.689727600759197
128,Macrophage,Human,0.04324792750296282,hIL13,-10.6715100129699
129,Macrophage,Human,0.04498757069719232,hIL13,-10.653292425180602
130,Macrophage,Human,0.04679247102457055,hIL13,-10.635074837391304
131,Macrophage,Human,0.04866469160196667,hIL13,-10.616857249602006
132,Macrophage,Human,0.05060632943078691,hIL13,-10.598639661812708
133,Macrophage,Human,0.05261951320937375,hIL13,-10.58042207402341
134,Macrophage,Human,0.054706400859180764,hIL13,-10.562204486234114
135,Macrophage,Human,0.056869176748504946,hIL13,-10.543986898444816
136,Macrophage,Human,0.05911004859764343,hIL13,-10.525769310655518
137,Macrophage,Human,0.061431244049584416,hIL13,-10.507551722866221
138,Macrophage,Human,0.06383500689072787,hIL13,-10.489334135076923
139,Macrophage,Human,0.06632359290670437,hIL13,-10.471116547287625
140,Macrophage,Human,0.06889926535913368,hIL13,-10.452898959498327
141,Macrophage,Human,0.07156429007014106,hIL13,-10.43468137170903
142,Macrophage,Human,0.07432093010267155,hIL13,-10.416463783919731
143,Macrophage,Human,0.07717144002611247,hIL13,-10.398246196130435
144,Macrophage,Human,0.08011805975847724,hIL13,-10.380028608341137
145,Macrophage,Human,0.08316300797842949,hIL13,-10.361811020551839
146,Macrophage,Human,0.08630847510276969,hIL13,-10.343593432762543
147,Macrophage,Human,0.08955661582764986,hIL13,-10.325375844973244
148,Macrophage,Human,0.09290954123476322,hIL13,-10.307158257183946
149,Macrophage,Human,0.09636931046707947,hIL13,-10.288940669394648
150,Macrophage,Human,0.09993792198234527,hIL13,-10.27072308160535
151,Macrophage,Human,0.10361730439657399,hIL13,-10.252505493816052
152,Macrophage,Human,0.10740930693408005,hIL13,-10.234287906026756
153,Macrophage,Human,0.11131568950527629,hIL13,-10.216070318237458
154,Macrophage,Human,0.11533811243840998,hIL13,-10.19785273044816
155,Macrophage,Human,0.11947812589667403,hIL13,-10.179635142658864
156,Macrophage,Human,0.12373715901762015,hIL13,-10.161417554869566
157,Macrophage,Human,0.12811650881750716,hIL13,-10.143199967080267
158,Macrophage,Human,0.1326173289090975,hIL13,-10.12498237929097
159,Macrophage,Human,0.13724061808737434,hIL13,-10.106764791501671
160,Macrophage,Human,0.14198720884366137,hIL13,-10.088547203712373
161,Macrophage,Human,0.14685775587459068,hIL13,-10.070329615923077
162,Macrophage,Human,0.15185272465819957,hIL13,-10.052112028133779
163,Macrophage,Human,0.1569723801750432,hIL13,-10.033894440344481
164,Macrophage,Human,0.16221677585751265,hIL13,-10.015676852555185
165,Macrophage,Human,0.16758574285539937,hIL13,-9.997459264765887
166,Macrophage,Human,0.17307887971005556,hIL13,-9.979241676976589
167,Macrophage,Human,0.1786955425331732,hIL13,-9.96102408918729
168,Macrophage,Human,0.18443483578906403,hIL13,-9.942806501397992
169,Macrophage,Human,0.1902956037813128,hIL13,-9.924588913608696
170,Macrophage,Human,0.19627642294565154,hIL13,-9.906371325819398
171,Macrophage,Human,0.20237559505075464,hIL13,-9.8881537380301
172,Macrophage,Human,0.2085911414073158,hIL13,-9.869936150240802
173,Macrophage,Human,0.2149207981831067,hIL13,-9.851718562451506
174,Macrophage,Human,0.2213620129177148,hIL13,-9.833500974662208
175,Macrophage,Human,0.22791194232521494,hIL13,-9.81528338687291
176,Macrophage,Human,0.23456745146617947,hIL13,-9.797065799083612
177,Macrophage,Human,0.24132511436209003,hIL13,-9.778848211294314
178,Macrophage,Human,0.24818121611548577,hIL13,-9.760630623505017
179,Macrophage,Human,0.25513175658806597,hIL13,-9.74241303571572
180,Macrophage,Human,0.2621724556765492,hIL13,-9.724195447926421
181,Macrophage,Human,0.26929876021252747,hIL13,-9.705977860137123
182,Macrophage,Human,0.27650585249791265,hIL13,-9.687760272347827
183,Macrophage,Human,0.28378866047210455,hIL13,-9.669542684558529
184,Macrophage,Human,0.29114186949083776,hIL13,-9.65132509676923
185,Macrophage,Human,0.2985599356800893,hIL13,-9.633107508979933
186,Macrophage,Human,0.30603710081160723,hIL13,-9.614889921190635
187,Macrophage,Human,0.31356740862988636,hIL13,-9.596672333401338
188,Macrophage,Human,0.32114472254399423,hIL13,-9.57845474561204
189,Macrophage,Human,0.32876274458181964,hIL13,-9.560237157822742
190,Macrophage,Human,0.33641503548938134,hIL13,-9.542019570033444
191,Macrophage,Human,0.3440950358440015,hIL13,-9.523801982244148
192,Macrophage,Human,0.35179608803773543,hIL13,-9.50558439445485
193,Macrophage,Human,0.359511458976612,hIL13,-9.487366806665552
194,Macrophage,Human,0.3672343633322811,hIL13,-9.469149218876254
195,Macrophage,Human,0.3749579871756275,hIL13,-9.450931631086956
196,Macrophage,Human,0.3826755118170504,hIL13,-9.43271404329766
197,Macrophage,Human,0.3903801376754557,hIL13,-9.414496455508361
198,Macrophage,Human,0.3980651079975954,hIL13,-9.396278867719063
199,Macrophage,Human,0.4057237322513224,hIL13,-9.378061279929765
200,Macrophage,Human,0.41334940902042666,hIL13,-9.359843692140469
201,Macrophage,Human,0.4209356482350434,hIL13,-9.341626104351171
202,Macrophage,Human,0.42847609257993685,hIL13,-9.323408516561873
203,Macrophage,Human,0.43596453793321205,hIL13,-9.305190928772575
204,Macrophage,Human,0.4433949526998846,hIL13,-9.286973340983277
205,Macrophage,Human,0.4507614959181271,hIL13,-9.26875575319398
206,Macrophage,Human,0.45805853403060437,hIL13,-9.250538165404683
207,Macrophage,Human,0.46528065622885295,hIL13,-9.232320577615384
208,Macrophage,Human,0.4724226882949228,hIL13,-9.214102989826086
209,Macrophage,Human,0.4794797048811556,hIL13,-9.19588540203679
210,Macrophage,Human,0.48644704018577034,hIL13,-9.177667814247492
211,Macrophage,Human,0.49332029699863406,hIL13,-9.159450226458194
212,Macrophage,Human,0.5000953541079113,hIL13,-9.141232638668896
213,Macrophage,Human,0.5067683720740085,hIL13,-9.123015050879598
214,Macrophage,Human,0.5133357973921707,hIL13,-9.104797463090302
215,Macrophage,Human,0.5197943650790164,hIL13,-9.086579875301004
216,Macrophage,Human,0.5261410997311133,hIL13,-9.068362287511706
217,Macrophage,Human,0.5323733151152623,hIL13,-9.050144699722408
218,Macrophage,Human,0.5384886123603361,hIL13,-9.031927111933111
219,Macrophage,Human,0.5444848768293471,hIL13,-9.013709524143813
220,Macrophage,Human,0.5503602737577441,hIL13,-8.995491936354515
221,Macrophage,Human,0.556113242749862,hIL13,-8.977274348565217
222,Macrophage,Human,0.5617424912299199,hIL13,-8.959056760775919
223,Macrophage,Human,0.5672469869470604,hIL13,-8.940839172986621
224,Macrophage,Human,0.5726259496356794,hIL13,-8.922621585197325
225,Macrophage,Human,0.577878841932871,hIL13,-8.904403997408027
226,Macrophage,Human,0.5830053596541248,hIL13,-8.88618640961873
227,Macrophage,Human,0.5880054215268309,hIL13,-8.867968821829432
228,Macrophage,Human,0.5928791584784605,hIL13,-8.849751234040134
229,Macrophage,Human,0.5976269025730038,hIL13,-8.831533646250836
230,Macrophage,Human,0.6022491756849704,hIL13,-8.813316058461538
231,Macrophage,Human,0.6067466779957092,hIL13,-8.79509847067224
232,Macrophage,Human,0.6111202763915647,hIL13,-8.776880882882942
233,Macrophage,Human,0.6153709928378858,hIL13,-8.758663295093646
234,Macrophage,Human,0.6194999927970775,hIL13,-8.740445707304348
235,Macrophage,Human,0.6235085737530688,hIL13,-8.722228119515052
236,Macrophage,Human,0.6273981538983917,hIL13,-8.704010531725753
237,Macrophage,Human,0.631170261034234,hIL13,-8.685792943936455
238,Macrophage,Human,0.6348265217278104,hIL13,-8.667575356147157
239,Macrophage,Human,0.6383686507656261,hIL13,-8.64935776835786
240,Macrophage,Human,0.6417984409357036,hIL13,-8.631140180568561
241,Macrophage,Human,0.6451177531664015,hIL13,-8.612922592779263
242,Macrophage,Human,0.6483285070443926,hIL13,-8.594705004989967
243,Macrophage,Human,0.6514326717297683,hIL13,-8.576487417200669
244,Macrophage,Human,0.654432257281453,hIL13,-8.558269829411373
245,Macrophage,Human,0.657329306402323,hIL13,-8.540052241622075
246,Macrophage,Human,0.6601258866094627,hIL13,-8.521834653832776
247,Macrophage,Human,0.662824082831629,hIL13,-8.503617066043478
248,Macrophage,Human,0.6654259904327645,hIL13,-8.48539947825418
249,Macrophage,Human,0.6679337086578654,hIL13,-8.467181890464882
250,Macrophage,Human,0.67034933449478,hIL13,-8.448964302675584
251,Macrophage,Human,0.6726749569437523,hIL13,-8.430746714886288
252,Macrophage,Human,0.6749126516842244,hIL13,-8.41252912709699
253,Macrophage,Human,0.6770644761271639,hIL13,-8.394311539307694
254,Macrophage,Human,0.6791324648397563,hIL13,-8.376093951518396
255,Macrophage,Human,0.6811186253285468,hIL13,-8.357876363729098
256,Macrophage,Human,0.6830249341654964,hIL13,-8.3396587759398
257,Macrophage,Human,0.6848533334417433,hIL13,-8.321441188150501
258,Macrophage,Human,0.6866057275327985,hIL13,-8.303223600361203
259,Macrophage,Human,0.6882839801585222,hIL13,-8.285006012571905
260,Macrophage,Human,0.689889911721901,hIL13,-8.26678842478261
261,Macrophage,Human,0.6914252969095328,hIL13,-8.248570836993311
262,Macrophage,Human,0.6928918625375527,hIL13,-8.230353249204015
263,Macrophage,Human,0.6942912856272349,hIL13,-8.212135661414717
264,Macrophage,Human,0.695625191693307,hIL13,-8.193918073625419
265,Macrophage,Human,0.6968951532307428,hIL13,-8.17570048583612
266,Macrophage,Human,0.6981026883839855,hIL13,-8.157482898046823
267,Macrophage,Human,0.6992492597842465,hIL13,-8.139265310257525
268,Macrophage,Human,0.7003362735407788,hIL13,-8.121047722468226
269,Macrophage,Human,0.7013650783733162,hIL13,-8.10283013467893
270,Macrophage,Human,0.7023369648714916,hIL13,-8.084612546889632
271,Macrophage,Human,0.7032531648694282,hIL13,-8.066394959100336
272,Macrophage,Human,0.7041148509248284,hIL13,-8.048177371311038
273,Macrophage,Human,0.7049231358901591,hIL13,-8.02995978352174
274,Macrophage,Human,0.7056790725659137,hIL13,-8.011742195732442
275,Macrophage,Human,0.7063836534264043,hIL13,-7.993524607943144
276,Macrophage,Human,0.7070378104095747,hIL13,-7.9753070201538465
277,Macrophage,Human,0.7076424147592941,hIL13,-7.9570894323645485
278,Macrophage,Human,0.708198276918062,hIL13,-7.938871844575251
279,Macrophage,Human,0.7087061464555942,hIL13,-7.920654256785953
280,Macrophage,Human,0.7091667120325096,hIL13,-7.902436668996656
281,Macrophage,Human,0.7095806013897391,hIL13,-7.884219081207358
282,Macrophage,Human,0.7099483813590161,hIL13,-7.866001493418061
283,Macrophage,Human,0.710270557890264,hIL13,-7.847783905628763
284,Macrophage,Human,0.7105475760882521,hIL13,-7.829566317839465
285,Macrophage,Human,0.7107798202608298,hIL13,-7.811348730050168
286,Macrophage,Human,0.7109676139659851,hIL13,-7.79313114226087
287,Macrophage,Human,0.711111220067184,hIL13,-7.774913554471572
288,Macrophage,Human,0.7112108407787647,hIL13,-7.756695966682274
289,Macrophage,Human,0.7112666177162731,hIL13,-7.738478378892977
290,Macrophage,Human,0.711278631938469,hIL13,-7.720260791103679
291,Macrophage,Human,0.7112469039830481,hIL13,-7.702043203314382
292,Macrophage,Human,0.7111713939004862,hIL13,-7.683825615525084
293,Macrophage,Human,0.7110520012771003,hIL13,-7.665608027735786
294,Macrophage,Human,0.710888565254323,hIL13,-7.647390439946489
295,Macrophage,Human,0.7106808645481163,hIL13,-7.629172852157191
296,Macrophage,Human,0.71042861745558,hIL13,-7.6109552643678935
297,Macrophage,Human,0.7101314818747972,hIL13,-7.592737676578595
298,Macrophage,Human,0.7097890553065802,hIL13,-7.574520088789298
299,Macrophage,Human,0.7094008748813055,hIL13,-7.556302501
0,Macrophage,Mouse,0.000631461228520983,mIL4,-13.75133342
1,Macrophage,Mouse,0.0006608742605995485,mIL4,-13.731548516066889
2,Macrophage,Mouse,0.0006916563852940903,mIL4,-13.71176361213378
3,Macrophage,Mouse,0.000723871239752758,mIL4,-13.691978708200669
4,Macrophage,Mouse,0.000757585410460887,mIL4,-13.67219380426756
5,Macrophage,Mouse,0.0007928685691117825,mIL4,-13.652408900334448
6,Macrophage,Mouse,0.0008297936146585498,mIL4,-13.632623996401337
7,Macrophage,Mouse,0.0008684368218207432,mIL4,-13.612839092468228
8,Macrophage,Mouse,0.0009088779963309067,mIL4,-13.593054188535117
9,Macrophage,Mouse,0.0009512006372178658,mIL4,-13.573269284602006
10,Macrophage,Mouse,0.0009954921064359381,mIL4,-13.553484380668896
11,Macrophage,Mouse,0.0010418438061617645,mIL4,-13.533699476735785
12,Macrophage,Mouse,0.0010903513640934954,mIL4,-13.513914572802676
13,Macrophage,Mouse,0.001141114827100681,mIL4,-13.494129668869565
14,Macrophage,Mouse,0.00119423886358689,mIL4,-13.474344764936454
15,Macrophage,Mouse,0.0012498329749416348,mIL4,-13.454559861003345
16,Macrophage,Mouse,0.0013080117164728086,mIL4,-13.434774957070234
17,Macrophage,Mouse,0.001368894928225989,mIL4,-13.414990053137124
18,Macrophage,Mouse,0.0014326079761127774,mIL4,-13.395205149204013
19,Macrophage,Mouse,0.001499282003786064,mIL4,-13.375420245270902
20,Macrophage,Mouse,0.001569054195716845,mIL4,-13.355635341337793
21,Macrophage,Mouse,0.0016420680519438492,mIL4,-13.335850437404682
22,Macrophage,Mouse,0.0017184736749844395,mIL4,-13.316065533471573
23,Macrophage,Mouse,0.0017984280694130265,mIL4,-13.296280629538462
24,Macrophage,Mouse,0.0018820954546307958,mIL4,-13.27649572560535
25,Macrophage,Mouse,0.0019696475913691136,mIL4,-13.256710821672241
26,Macrophage,Mouse,0.002061264122487249,mIL4,-13.23692591773913
27,Macrophage,Mouse,0.002157132928643722,mIL4,-13.21714101380602
28,Macrophage,Mouse,0.0022574504994397598,mIL4,-13.19735610987291
29,Macrophage,Mouse,0.0023624223206521475,mIL4,-13.177571205939799
30,Macrophage,Mouse,0.0024722632781918664,mIL4,-13.15778630200669
31,Macrophage,Mouse,0.002587198079444368,mIL4,-13.138001398073579
32,Macrophage,Mouse,0.0027074616926658504,mIL4,-13.118216494140468
33,Macrophage,Mouse,0.0028332998051293704,mIL4,-13.098431590207358
34,Macrophage,Mouse,0.00296496930073285,mIL4,-13.078646686274247
35,Macrophage,Mouse,0.0031027387577993288,mIL4,-13.058861782341138
36,Macrophage,Mouse,0.0032468889678179125,mIL4,-13.039076878408027
37,Macrophage,Mouse,0.003397713475890358,mIL4,-13.019291974474916
38,Macrophage,Mouse,0.00355551914366516,mIL4,-12.999507070541807
39,Macrophage,Mouse,0.0037206267355559147,mIL4,-12.979722166608695
40,Macrophage,Mouse,0.0038933715290548074,mIL4,-12.959937262675584
41,Macrophage,Mouse,0.0040741039499652245,mIL4,-12.940152358742475
42,Macrophage,Mouse,0.004263190233388134,mIL4,-12.920367454809364
43,Macrophage,Mouse,0.004461013111306061,mIL4,-12.900582550876255
44,Macrophage,Mouse,0.0046679725276159625,mIL4,-12.880797646943144
45,Macrophage,Mouse,0.0048844863814658645,mIL4,-12.861012743010033
46,Macrophage,Mouse,0.005110991299752537,mIL4,-12.841227839076923
47,Macrophage,Mouse,0.005347943439635211,mIL4,-12.821442935143812
48,Macrophage,Mouse,0.00559581932191474,mIL4,-12.801658031210703
49,Macrophage,Mouse,0.005855116696118786,mIL4,-12.781873127277592
50,Macrophage,Mouse,0.006126355438118011,mIL4,-12.762088223344481
51,Macrophage,Mouse,0.006410078481079895,mIL4,-12.742303319411372
52,Macrophage,Mouse,0.006706852780540542,mIL4,-12.72251841547826
53,Macrophage,Mouse,0.007017270314342731,mIL4,-12.702733511545151
54,Macrophage,Mouse,0.0073419491181501316,mIL4,-12.68294860761204
55,Macrophage,Mouse,0.007681534357198794,mIL4,-12.66316370367893
56,Macrophage,Mouse,0.008036699434892314,mIL4,-12.64337879974582
57,Macrophage,Mouse,0.008408147138780053,mIL4,-12.623593895812709
58,Macrophage,Mouse,0.008796610824380933,mIL4,-12.603808991879598
59,Macrophage,Mouse,0.009202855637227544,mIL4,-12.584024087946489
60,Macrophage,Mouse,0.009627679773402611,mIL4,-12.564239184013378
61,Macrophage,Mouse,0.010071915778724023,mIL4,-12.544454280080268
62,Macrophage,Mouse,0.010536431886604171,mIL4,-12.524669376147157
63,Macrophage,Mouse,0.01102213339445904,mIL4,-12.504884472214046
64,Macrophage,Mouse,0.011529964078377555,mIL4,-12.485099568280937
65,Macrophage,Mouse,0.012060907645573393,mIL4,-12.465314664347826
66,Macrophage,Mouse,0.012615989223932715,mIL4,-12.445529760414715
67,Macrophage,Mouse,0.013196276887740341,mIL4,-12.425744856481606
68,Macrophage,Mouse,0.013802883218407894,mIL4,-12.405959952548494
69,Macrophage,Mouse,0.014436966898742477,mIL4,-12.386175048615385
70,Macrophage,Mouse,0.015099734338981626,mIL4,-12.366390144682274
71,Macrophage,Mouse,0.01579244133247139,mIL4,-12.346605240749163
72,Macrophage,Mouse,0.016516394738487455,mIL4,-12.326820336816054
73,Macrophage,Mouse,0.017272954189281056,mIL4,-12.307035432882943
74,Macrophage,Mouse,0.018063533817976984,mIL4,-12.287250528949833
75,Macrophage,Mouse,0.018889604003457305,mIL4,-12.267465625016722
76,Macrophage,Mouse,0.01975269312782209,mIL4,-12.247680721083611
77,Macrophage,Mouse,0.020654389341437228,mIL4,-12.227895817150502
78,Macrophage,Mouse,0.021596342329943837,mIL4,-12.208110913217391
79,Macrophage,Mouse,0.022580265076919823,mIL4,-12.188326009284282
80,Macrophage,Mouse,0.02360793561515023,mIL4,-12.16854110535117
81,Macrophage,Mouse,0.024681198758666457,mIL4,-12.14875620141806
82,Macrophage,Mouse,0.02580196780686991,mIL4,-12.12897129748495
83,Macrophage,Mouse,0.026972226211144847,mIL4,-12.10918639355184
84,Macrophage,Mouse,0.028194029193396346,mIL4,-12.08940148961873
85,Macrophage,Mouse,0.02946950530492336,mIL4,-12.069616585685619
86,Macrophage,Mouse,0.030800857912939003,mIL4,-12.049831681752508
87,Macrophage,Mouse,0.03219036660090236,mIL4,-12.030046777819399
88,Macrophage,Mouse,0.03364038846760688,mIL4,-12.010261873886288
89,Macrophage,Mouse,0.035153359308694336,mIL4,-11.990476969953177
90,Macrophage,Mouse,0.036731794662934,mIL4,-11.970692066020067
91,Macrophage,Mouse,0.0383782907042146,mIL4,-11.950907162086956
92,Macrophage,Mouse,0.04009552495875887,mIL4,-11.931122258153847
93,Macrophage,Mouse,0.041886256825593195,mIL4,-11.911337354220736
94,Macrophage,Mouse,0.04375332787677774,mIL4,-11.891552450287625
95,Macrophage,Mouse,0.045699661912364825,mIL4,-11.871767546354516
96,Macrophage,Mouse,0.047728264743484246,mIL4,-11.851982642421405
97,Macrophage,Mouse,0.04984222367538829,mIL4,-11.832197738488293
98,Macrophage,Mouse,0.05204470666073888,mIL4,-11.812412834555184
99,Macrophage,Mouse,0.05433896109189085,mIL4,-11.792627930622073
100,Macrophage,Mouse,0.05672831219945048,mIL4,-11.772843026688964
101,Macrophage,Mouse,0.0592161610229961,mIL4,-11.753058122755853
102,Macrophage,Mouse,0.06180598191853807,mIL4,-11.733273218822742
103,Macrophage,Mouse,0.06450131956613887,mIL4,-11.713488314889632
104,Macrophage,Mouse,0.06730578544010372,mIL4,-11.693703410956521
105,Macrophage,Mouse,0.0702230537033484,mIL4,-11.673918507023412
106,Macrophage,Mouse,0.07325685648699891,mIL4,-11.654133603090301
107,Macrophage,Mouse,0.07641097851598692,mIL4,-11.63434869915719
108,Macrophage,Mouse,0.07968925104147462,mIL4,-11.61456379522408
109,Macrophage,Mouse,0.08309554504137029,mIL4,-11.59477889129097
110,Macrophage,Mouse,0.08663376365106883,mIL4,-11.57499398735786
111,Macrophage,Mouse,0.09030783378792415,mIL4,-11.55520908342475
112,Macrophage,Mouse,0.09412169693485514,mIL4,-11.535424179491638
113,Macrophage,Mouse,0.0980792990510208,mIL4,-11.515639275558529
114,Macrophage,Mouse,0.1021845795806717,mIL4,-11.495854371625418
115,Macrophage,Mouse,0.10644145953518998,mIL4,-11.476069467692309
116,Macrophage,Mouse,0.1108538286280254,mIL4,-11.456284563759198
117,Macrophage,Mouse,0.11542553144773174,mIL4,-11.436499659826087
118,Macrophage,Mouse,0.12016035266072032,mIL4,-11.416714755892977
119,Macrophage,Mouse,0.1250620012426454,mIL4,-11.396929851959866
120,Macrophage,Mouse,0.13013409374559656,mIL4,-11.377144948026757
121,Macrophage,Mouse,0.13538013661751525,mIL4,-11.357360044093646
122,Macrophage,Mouse,0.1408035076004333,mIL4,-11.337575140160535
123,Macrophage,Mouse,0.146407436245319,mIL4,-11.317790236227424
124,Macrophage,Mouse,0.1521949835934003,mIL4,-11.298005332294315
125,Macrophage,Mouse,0.15816902108682876,mIL4,-11.278220428361204
126,Macrophage,Mouse,0.16433220878532787,mIL4,-11.258435524428094
127,Macrophage,Mouse,0.17068697297999308,mIL4,-11.238650620494983
