,Cell,Animal,Predicted,Ligand,Concentration
243,Macrophage,Human,0.14299410556820055,hNeo4,-7.240371906354515
244,Macrophage,Human,0.1493536029495859,hNeo4,-7.218222408026755
245,Macrophage,Human,0.15594420024534433,hNeo4,-7.196072909698996
246,Macrophage,Human,0.1627696852784803,hNeo4,-7.173923411371237
247,Macrophage,Human,0.1698334882629594,hNeo4,-7.151773913043478
248,Macrophage,Human,0.17713864196446125,hNeo4,-7.129624414715719
249,Macrophage,Human,0.18468774110990233,hNeo4,-7.10747491638796
250,Macrophage,Human,0.19248290134575968,hNeo4,-7.085325418060201
251,Macrophage,Human,0.20052571808375216,hNeo4,-7.0631759197324415
252,Macrophage,Human,0.20881722561020888,hNeo4,-7.041026421404682
253,Macrophage,Human,0.21735785687165893,hNeo4,-7.018876923076923
254,Macrophage,Human,0.22614740438282824,hNeo4,-6.996727424749164
255,Macrophage,Human,0.23518498273330327,hNeo4,-6.9745779264214045
256,Macrophage,Human,0.24446899319454557,hNeo4,-6.952428428093645
257,Macrophage,Human,0.25399709094859063,hNeo4,-6.930278929765886
258,Macrophage,Human,0.26376615547253773,hNeo4,-6.908129431438127
259,Macrophage,Human,0.2737722646177623,hNeo4,-6.8859799331103675
260,Macrophage,Human,0.28401067291867005,hNeo4,-6.863830434782608
261,Macrophage,Human,0.29447579465187584,hNeo4,-6.841680936454849
262,Macrophage,Human,0.305161192142249,hNeo4,-6.81953143812709
263,Macrophage,Human,0.3160595697767865,hNeo4,-6.7973819397993305
264,Macrophage,Human,0.3271627741405378,hNeo4,-6.775232441471571
265,Macrophage,Human,0.33846180063082876,hNeo4,-6.753082943143813
266,Macrophage,Human,0.3499468068371755,hNeo4,-6.730933444816054
267,Macrophage,Human,0.36160713289523366,hNeo4,-6.708783946488294
268,Macrophage,Human,0.3734313289349403,hNeo4,-6.686634448160535
269,Macrophage,Human,0.3854071896470336,hNeo4,-6.664484949832776
270,Macrophage,Human,0.3975217958902558,hNeo4,-6.642335451505017
271,Macrophage,Human,0.4097615631551829,hNeo4,-6.620185953177257
272,Macrophage,Human,0.42211229659327126,hNeo4,-6.598036454849498
273,Macrophage,Human,0.4345592522121256,hNeo4,-6.575886956521739
274,Macrophage,Human,0.44708720373428373,hNeo4,-6.55373745819398
275,Macrophage,Human,0.4596805145186082,hNeo4,-6.53158795986622
276,Macrophage,Human,0.47232321385361403,hNeo4,-6.509438461538461
277,Macrophage,Human,0.48499907685302557,hNeo4,-6.487288963210702
278,Macrophage,Human,0.49769170711771643,hNeo4,-6.4651394648829426
279,Macrophage,Human,0.5103846212767996,hNeo4,-6.442989966555183
280,Macrophage,Human,0.5230613344854099,hNeo4,-6.420840468227425
281,Macrophage,Human,0.5357054459387286,hNeo4,-6.398690969899666
282,Macrophage,Human,0.5483007234614655,hNeo4,-6.376541471571906
283,Macrophage,Human,0.560831186249456,hNeo4,-6.354391973244147
284,Macrophage,Human,0.5732811848746345,hNeo4,-6.332242474916388
285,Macrophage,Human,0.5856354777155252,hNeo4,-6.310092976588629
286,Macrophage,Human,0.5978793030410403,hNeo4,-6.287943478260869
287,Macrophage,Human,0.609998446054001,hNeo4,-6.26579397993311
288,Macrophage,Human,0.6219793002902023,hNeo4,-6.243644481605351
289,Macrophage,Human,0.633808922866943,hNeo4,-6.221494983277592
290,Macrophage,Human,0.6454750831781974,hNeo4,-6.199345484949832
291,Macrophage,Human,0.6569663047414434,hNeo4,-6.177195986622073
292,Macrophage,Human,0.6682719000083627,hNeo4,-6.155046488294314
293,Macrophage,Human,0.6793819980581138,hNeo4,-6.132896989966555
294,Macrophage,Human,0.6902875651939423,hNeo4,-6.110747491638795
295,Macrophage,Human,0.7009804185601118,hNeo4,-6.088597993311036
296,Macrophage,Human,0.7114532329846055,hNeo4,-6.066448494983277
297,Macrophage,Human,0.7216995413324381,hNeo4,-6.0442989966555185
298,Macrophage,Human,0.731713728723633,hNeo4,-6.022149498327759
299,Macrophage,Human,0.7414910210282705,hNeo4,-6.0
0,Macrophage,Human,0.0009038067166471459,hIL13,-13.00336125
1,Macrophage,Human,0.0009424828675421809,hIL13,-12.985143662210701
2,Macrophage,Human,0.0009828121617279028,hIL13,-12.966926074421403
3,Macrophage,Human,0.0010248650933309964,hIL13,-12.948708486632107
4,Macrophage,Human,0.0010687151479737381,hIL13,-12.930490898842809
5,Macrophage,Human,0.0011144389284501828,hIL13,-12.91227331105351
6,Macrophage,Human,0.00116211628557098,hIL13,-12.894055723264213
7,Macrophage,Human,0.00121183045437948,hIL13,-12.875838135474917
8,Macrophage,Human,0.0012636681959490952,hIL13,-12.857620547685618
9,Macrophage,Human,0.0013177199449789217,hIL13,-12.83940295989632
10,Macrophage,Human,0.0013740799634122563,hIL13,-12.821185372107022
11,Macrophage,Human,0.0014328465003100217,hIL13,-12.802967784317724
12,Macrophage,Human,0.0014941219582189432,hIL13,-12.784750196528428
13,Macrophage,Human,0.001558013066282181,hIL13,-12.76653260873913
14,Macrophage,Human,0.001624631060347998,hIL13,-12.748315020949832
15,Macrophage,Human,0.0016940918703403642,hIL13,-12.730097433160534
16,Macrophage,Human,0.0017665163151634191,hIL13,-12.711879845371238
17,Macrophage,Human,0.0018420303054201871,hIL13,-12.69366225758194
18,Macrophage,Human,0.0019207650542341541,hIL13,-12.675444669792642
19,Macrophage,Human,0.0020028572964710225,hIL13,-12.657227082003343
20,Macrophage,Human,0.002088449516666163,hIL13,-12.639009494214045
21,Macrophage,Human,0.002177690185971959,hIL13,-12.62079190642475
22,Macrophage,Human,0.002270734008447672,hIL13,-12.602574318635451
23,Macrophage,Human,0.002367742177022724,hIL13,-12.584356730846153
24,Macrophage,Human,0.002468882639472913,hIL13,-12.566139143056855
25,Macrophage,Human,0.002574330374756955,hIL13,-12.547921555267559
26,Macrophage,Human,0.00268426768006904,hIL13,-12.52970396747826
27,Macrophage,Human,0.0027988844689705752,hIL13,-12.511486379688963
28,Macrophage,Human,0.0029183785809722353,hIL13,-12.493268791899665
29,Macrophage,Human,0.0030429561029442,hIL13,-12.475051204110366
30,Macrophage,Human,0.0031728317027394826,hIL13,-12.45683361632107
31,Macrophage,Human,0.003308228975421554,hIL13,-12.438616028531772
32,Macrophage,Human,0.0034493808024929464,hIL13,-12.420398440742474
33,Macrophage,Human,0.003596529724527064,hIL13,-12.402180852953176
34,Macrophage,Human,0.0037499283276093203,hIL13,-12.38396326516388
35,Macrophage,Human,0.0039098396439975576,hIL13,-12.365745677374582
36,Macrophage,Human,0.004076537567413895,hIL13,-12.347528089585284
37,Macrophage,Human,0.004250307283382066,hIL13,-12.329310501795986
38,Macrophage,Human,0.004431445715024012,hIL13,-12.311092914006688
39,Macrophage,Human,0.0046202619847286654,hIL13,-12.292875326217391
40,Macrophage,Human,0.0048170778921031105,hIL13,-12.274657738428093
41,Macrophage,Human,0.005022228408611573,hIL13,-12.256440150638795
42,Macrophage,Human,0.0052360621893019635,hIL13,-12.238222562849497
43,Macrophage,Human,0.005458942102010653,hIL13,-12.220004975060201
44,Macrophage,Human,0.005691245774425885,hIL13,-12.201787387270903
45,Macrophage,Human,0.005933366159376323,hIL13,-12.183569799481605
46,Macrophage,Human,0.006185712118695875,hIL13,-12.165352211692307
47,Macrophage,Human,0.0064487090259958985,hIL13,-12.147134623903009
48,Macrophage,Human,0.00672279938865365,hIL13,-12.128917036113712
49,Macrophage,Human,0.007008443489299536,hIL13,-12.110699448324414
50,Macrophage,Human,0.007306120047054723,hIL13,-12.092481860535116
51,Macrophage,Human,0.007616326898736808,hIL13,-12.074264272745818
52,Macrophage,Human,0.007939581700210559,hIL13,-12.056046684956522
53,Macrophage,Human,0.008276422648016792,hIL13,-12.037829097167224
54,Macrophage,Human,0.008627409221360906,hIL13,-12.019611509377926
55,Macrophage,Human,0.008993122944487368,hIL13,-12.001393921588628
56,Macrophage,Human,0.009374168169401773,hIL13,-11.983176333799332
57,Macrophage,Human,0.009771172878833027,hIL13,-11.964958746010034
58,Macrophage,Human,0.010184789509248907,hIL13,-11.946741158220735
59,Macrophage,Human,0.01061569579365355,hIL13,-11.928523570431437
60,Macrophage,Human,0.011064595623799052,hIL13,-11.91030598264214
61,Macrophage,Human,0.011532219931339483,hIL13,-11.892088394852843
62,Macrophage,Human,0.012019327587341198,hIL13,-11.873870807063545
63,Macrophage,Human,0.012526706319437022,hIL13,-11.855653219274247
64,Macrophage,Human,0.013055173645776559,hIL13,-11.837435631484949
65,Macrophage,Human,0.013605577824774354,hIL13,-11.819218043695653
66,Macrophage,Human,0.01417879881949691,hIL13,-11.801000455906355
67,Macrophage,Human,0.01477574927535266,hIL13,-11.782782868117057
68,Macrophage,Human,0.015397375509560907,hIL13,-11.764565280327759
69,Macrophage,Human,0.01604465851066873,hIL13,-11.74634769253846
70,Macrophage,Human,0.016718614946164997,hIL13,-11.728130104749164
71,Macrophage,Human,0.01742029817600297,hIL13,-11.709912516959866
72,Macrophage,Human,0.01815079926958673,hIL13,-11.691694929170568
73,Macrophage,Human,0.018911248023505894,hIL13,-11.67347734138127
74,Macrophage,Human,0.019702813977009147,hIL13,-11.655259753591974
75,Macrophage,Human,0.020526707421897876,hIL13,-11.637042165802676
76,Macrophage,Human,0.021384180403188617,hIL13,-11.618824578013378
77,Macrophage,Human,0.022276527706544695,hIL13,-11.60060699022408
78,Macrophage,Human,0.02320508782810332,hIL13,-11.582389402434782
79,Macrophage,Human,0.024171243921933927,hIL13,-11.564171814645485
80,Macrophage,Human,0.0251764247199502,hIL13,-11.545954226856187
81,Macrophage,Human,0.02622210541866343,hIL13,-11.52773663906689
82,Macrophage,Human,0.027309808526713372,hIL13,-11.509519051277591
83,Macrophage,Human,0.028441104666636265,hIL13,-11.491301463488295
84,Macrophage,Human,0.029617613323839203,hIL13,-11.473083875698997
85,Macrophage,Human,0.030841003535236774,hIL13,-11.454866287909699
86,Macrophage,Human,0.03211299450948238,hIL13,-11.4366487001204
87,Macrophage,Human,0.03343535617018136,hIL13,-11.418431112331103
88,Macrophage,Human,0.03480990961292077,hIL13,-11.400213524541806
89,Macrophage,Human,0.03623852746638697,hIL13,-11.381995936752508
90,Macrophage,Human,0.037723134147268265,hIL13,-11.36377834896321
91,Macrophage,Human,0.0392657059980714,hIL13,-11.345560761173912
92,Macrophage,Human,0.04086827129640283,hIL13,-11.327343173384616
93,Macrophage,Human,0.04253291012370266,hIL13,-11.309125585595318
94,Macrophage,Human,0.044261754080860784,hIL13,-11.29090799780602
95,Macrophage,Human,0.04605698583761185,hIL13,-11.272690410016722
96,Macrophage,Human,0.04792083850208784,hIL13,-11.254472822227424
97,Macrophage,Human,0.049855594796429176,hIL13,-11.236255234438127
98,Macrophage,Human,0.05186358602391543,hIL13,-11.21803764664883
99,Macrophage,Human,0.05394719081268172,hIL13,-11.199820058859531
100,Macrophage,Human,0.05610883362076315,hIL13,-11.181602471070233
101,Macrophage,Human,0.05835098298694167,hIL13,-11.163384883280937
102,Macrophage,Human,0.06067614951169607,hIL13,-11.145167295491639
103,Macrophage,Human,0.06308688355246468,hIL13,-11.126949707702341
104,Macrophage,Human,0.06558577261745978,hIL13,-11.108732119913043
105,Macrophage,Human,0.06817543844240533,hIL13,-11.090514532123745
106,Macrophage,Human,0.07085853373484914,hIL13,-11.072296944334449
107,Macrophage,Human,0.07363773857112343,hIL13,-11.05407935654515
108,Macrophage,Human,0.07651575643160513,hIL13,-11.035861768755852
109,Macrophage,Human,0.07949530986069937,hIL13,-11.017644180966554
110,Macrophage,Human,0.08257913573890567,hIL13,-10.999426593177258
111,Macrophage,Human,0.0857699801554958,hIL13,-10.98120900538796
112,Macrophage,Human,0.08907059287168403,hIL13,-10.962991417598662
113,Macrophage,Human,0.09248372136579047,hIL13,-10.944773829809364
114,Macrophage,Human,0.09601210445371738,hIL13,-10.926556242020066
115,Macrophage,Human,0.09965846548015321,hIL13,-10.908338654230768
116,Macrophage,Human,0.10342550507825445,hIL13,-10.890121066441472
117,Macrophage,Human,0.10731589349815475,hIL13,-10.871903478652174
118,Macrophage,Human,0.11133226250750164,hIL13,-10.853685890862875
119,Macrophage,Human,0.11547719687034527,hIL13,-10.83546830307358
120,Macrophage,Human,0.11975322541406279,hIL13,-10.817250715284281
121,Macrophage,Human,0.12416281169760941,hIL13,-10.799033127494983
122,Macrophage,Human,0.12870834429823647,hIL13,-10.780815539705685
123,Macrophage,Human,0.13339212673785192,hIL13,-10.762597951916387
124,Macrophage,Human,0.13821636707444157,hIL13,-10.744380364127089
125,Macrophage,Human,0.14318316718835944,hIL13,-10.726162776337793
126,Macrophage,Human,0.14829451179781467,hIL13,-10.707945188548495
127,Macrophage,Human,0.1535522572424763,hIL13,-10.689727600759197
128,Macrophage,Human,0.15895812007877352,hIL13,-10.6715100129699
129,Macrophage,Human,0.1645136655350912,hIL13,-10.653292425180602
130,Macrophage,Human,0.17022029587962925,hIL13,-10.635074837391304
131,Macrophage,Human,0.17607923875815837,hIL13,-10.616857249602006
132,Macrophage,Human,0.18209153556315516,hIL13,-10.598639661812708
133,Macrophage,Human,0.1882580298998274,hIL13,-10.58042207402341
134,Macrophage,Human,0.1945793562182409,hIL13,-10.562204486234114
135,Macrophage,Human,0.20105592868408625,hIL13,-10.543986898444816
136,Macrophage,Human,0.20768793036347916,hIL13,-10.525769310655518
137,Macrophage,Human,0.21447530279956606,hIL13,-10.507551722866221
138,Macrophage,Human,0.22141773606045675,hIL13,-10.489334135076923
139,Macrophage,Human,0.2285146593391394,hIL13,-10.471116547287625
140,Macrophage,Human,0.2357652321864792,hIL13,-10.452898959498327
141,Macrophage,Human,0.24316833645807082,hIL13,-10.43468137170903
142,Macrophage,Human,0.2507225690546203,hIL13,-10.416463783919731
143,Macrophage,Human,0.25842623553361477,hIL13,-10.398246196130435
144,Macrophage,Human,0.2662773446672728,hIL13,-10.380028608341137
145,Macrophage,Human,0.27427360401814777,hIL13,-10.361811020551839
146,Macrophage,Human,0.28241241659930993,hIL13,-10.343593432762543
147,Macrophage,Human,0.2906908786807139,hIL13,-10.325375844973244
148,Macrophage,Human,0.29910577879724287,hIL13,-10.307158257183946
149,Macrophage,Human,0.3076535980070555,hIL13,-10.288940669394648
150,Macrophage,Human,0.31633051144122915,hIL13,-10.27072308160535
151,Macrophage,Human,0.3251323911774435,hIL13,-10.252505493816052
152,Macrophage,Human,0.3340548104615967,hIL13,-10.234287906026756
153,Macrophage,Human,0.343093049291908,hIL13,-10.216070318237458
154,Macrophage,Human,0.35224210137029943,hIL13,-10.19785273044816
155,Macrophage,Human,0.3614966824158289,hIL13,-10.179635142658864
156,Macrophage,Human,0.37085123982469276,hIL13,-10.161417554869566
157,Macrophage,Human,0.38029996365099356,hIL13,-10.143199967080267
158,Macrophage,Human,0.3898367988722256,hIL13,-10.12498237929097
159,Macrophage,Human,0.3994554588932665,hIL13,-10.106764791501671
160,Macrophage,Human,0.40914944023284056,hIL13,-10.088547203712373
161,Macrophage,Human,0.4189120383269269,hIL13,-10.070329615923077
162,Macrophage,Human,0.4287363643746152,hIL13,-10.052112028133779
163,Macrophage,Human,0.43861536314349625,hIL13,-10.033894440344481
164,Macrophage,Human,0.448541831643988,hIL13,-10.015676852555185
165,Macrophage,Human,0.45850843857502827,hIL13,-9.997459264765887
166,Macrophage,Human,0.46850774443745347,hIL13,-9.979241676976589
167,Macrophage,Human,0.4785322222062066,hIL13,-9.96102408918729
168,Macrophage,Human,0.48857427844822254,hIL13,-9.942806501397992
169,Macrophage,Human,0.49862627476960375,hIL13,-9.924588913608696
170,Macrophage,Human,0.5086805494734415,hIL13,-9.906371325819398
171,Macrophage,Human,0.5187294393084055,hIL13,-9.8881537380301
172,Macrophage,Human,0.5287653011880701,hIL13,-9.869936150240802
173,Macrophage,Human,0.5387805337617383,hIL13,-9.851718562451506
174,Macrophage,Human,0.5487675987193905,hIL13,-9.833500974662208
175,Macrophage,Human,0.5587190417161462,hIL13,-9.81528338687291
176,Macrophage,Human,0.5686275128053843,hIL13,-9.797065799083612
177,Macrophage,Human,0.5784857862742294,hIL13,-9.778848211294314
178,Macrophage,Human,0.5882867797805282,hIL13,-9.760630623505017
179,Macrophage,Human,0.5980235726965919,hIL13,-9.74241303571572
180,Macrophage,Human,0.6076894235717885,hIL13,-9.724195447926421
181,Macrophage,Human,0.6172777866335141,hIL13,-9.705977860137123
182,Macrophage,Human,0.6267823272539703,hIL13,-9.687760272347827
183,Macrophage,Human,0.6361969363185607,hIL13,-9.669542684558529
184,Macrophage,Human,0.6455157434403906,hIL13,-9.65132509676923
185,Macrophage,Human,0.6547331289743361,hIL13,-9.633107508979933
186,Macrophage,Human,0.6638437347932337,hIL13,-9.614889921190635
187,Macrophage,Human,0.6728424737979335,hIL13,-9.596672333401338
188,Macrophage,Human,0.6817245381421541,hIL13,-9.57845474561204
189,Macrophage,Human,0.6904854061621143,hIL13,-9.560237157822742
190,Macrophage,Human,0.6991208480098621,hIL13,-9.542019570033444
191,Macrophage,Human,0.7076269299978242,hIL13,-9.523801982244148
192,Macrophage,Human,0.7160000176704503,hIL13,-9.50558439445485
193,Macrophage,Human,0.7242367776267064,hIL13,-9.487366806665552
194,Macrophage,Human,0.7323341781246818,hIL13,-9.469149218876254
195,Macrophage,Human,0.7402894885064952,hIL13,-9.450931631086956
196,Macrophage,Human,0.7481002774880863,hIL13,-9.43271404329766
197,Macrophage,Human,0.755764410364295,hIL13,-9.414496455508361
198,Macrophage,Human,0.7632800451847651,hIL13,-9.396278867719063
199,Macrophage,Human,0.7706456279607549,hIL13,-9.378061279929765
200,Macrophage,Human,0.7778598869667479,hIL13,-9.359843692140469
201,Macrophage,Human,0.7849218262039386,hIL13,-9.341626104351171
202,Macrophage,Human,0.7918307180951193,hIL13,-9.323408516561873
203,Macrophage,Human,0.7985860954823376,hIL13,-9.305190928772575
204,Macrophage,Human,0.8051877429998002,hIL13,-9.286973340983277
205,Macrophage,Human,0.8116356878950285,hIL13,-9.26875575319398
206,Macrophage,Human,0.8179301903711662,hIL13,-9.250538165404683
207,Macrophage,Human,0.8240717335226406,hIL13,-9.232320577615384
208,Macrophage,Human,0.8300610129351786,hIL13,-9.214102989826086
209,Macrophage,Human,0.8358989260194418,hIL13,-9.19588540203679
210,Macrophage,Human,0.8415865611453787,hIL13,-9.177667814247492
211,Macrophage,Human,0.847125186641808,hIL13,-9.159450226458194
212,Macrophage,Human,0.8525162397228261,hIL13,-9.141232638668896
213,Macrophage,Human,0.8577613153993844,hIL13,-9.123015050879598
214,Macrophage,Human,0.8628621554308994,hIL13,-9.104797463090302
215,Macrophage,Human,0.8678206373680725,hIL13,-9.086579875301004
216,Macrophage,Human,0.8726387637342433,hIL13,-9.068362287511706
217,Macrophage,Human,0.8773186513886704,hIL13,-9.050144699722408
218,Macrophage,Human,0.8818625211111187,hIL13,-9.031927111933111
219,Macrophage,Human,0.8862726874431155,hIL13,-9.013709524143813
220,Macrophage,Human,0.8905515488172381,hIL13,-8.995491936354515
221,Macrophage,Human,0.8947015780018709,hIL13,-8.977274348565217
222,Macrophage,Human,0.8987253128850126,hIL13,-8.959056760775919
223,Macrophage,Human,0.9026253476169999,hIL13,-8.940839172986621
224,Macrophage,Human,0.9064043241284381,hIL13,-8.922621585197325
225,Macrophage,Human,0.9100649240362197,hIL13,-8.904403997408027
226,Macrophage,Human,0.9136098609472842,hIL13,-8.88618640961873
227,Macrophage,Human,0.9170418731667574,hIL13,-8.867968821829432
228,Macrophage,Human,0.9203637168142746,hIL13,-8.849751234040134
229,Macrophage,Human,0.9235781593497111,hIL13,-8.831533646250836
230,Macrophage,Human,0.9266879735071375,hIL13,-8.813316058461538
231,Macrophage,Human,0.9296959316336745,hIL13,-8.79509847067224
232,Macrophage,Human,0.9326048004279611,hIL13,-8.776880882882942
233,Macrophage,Human,0.9354173360712337,hIL13,-8.758663295093646
234,Macrophage,Human,0.938136279742481,hIL13,-8.740445707304348
235,Macrophage,Human,0.9407643535078317,hIL13,-8.722228119515052
236,Macrophage,Human,0.9433042565732002,hIL13,-8.704010531725753
237,Macrophage,Human,0.9457586618882728,hIL13,-8.685792943936455
238,Macrophage,Human,0.9481302130891586,hIL13,-8.667575356147157
239,Macrophage,Human,0.9504215217664083,hIL13,-8.64935776835786
240,Macrophage,Human,0.9526351650446583,hIL13,-8.631140180568561
241,Macrophage,Human,0.9547736834598363,hIL13,-8.612922592779263
242,Macrophage,Human,0.9568395791196717,hIL13,-8.594705004989967
243,Macrophage,Human,0.9588353141331805,hIL13,-8.576487417200669
244,Macrophage,Human,0.9607633092948163,hIL13,-8.558269829411373
245,Macrophage,Human,0.962625943009104,hIL13,-8.540052241622075
246,Macrophage,Human,0.9644255504417665,hIL13,-8.521834653832776
247,Macrophage,Human,0.9661644228836319,hIL13,-8.503617066043478
248,Macrophage,Human,0.9678448073139315,hIL13,-8.48539947825418
249,Macrophage,Human,0.9694689061499945,hIL13,-8.467181890464882
250,Macrophage,Human,0.9710388771707638,hIL13,-8.448964302675584
251,Macrophage,Human,0.972556833602026,hIL13,-8.430746714886288
252,Macrophage,Human,0.9740248443517401,hIL13,-8.41252912709699
253,Macrophage,Human,0.9754449343843579,hIL13,-8.394311539307694
254,Macrophage,Human,0.9768190852235699,hIL13,-8.376093951518396
255,Macrophage,Human,0.9781492355734389,hIL13,-8.357876363729098
256,Macrophage,Human,0.9794372820484386,hIL13,-8.3396587759398
257,Macrophage,Human,0.9806850800034547,hIL13,-8.321441188150501
258,Macrophage,Human,0.9818944444553596,hIL13,-8.303223600361203
259,Macrophage,Human,0.9830671510883022,hIL13,-8.285006012571905
260,Macrophage,Human,0.9842049373353949,hIL13,-8.26678842478261
261,Macrophage,Human,0.9853095035299929,hIL13,-8.248570836993311
262,Macrophage,Human,0.9863825141202757,hIL13,-8.230353249204015
263,Macrophage,Human,0.9874255989413314,hIL13,-8.212135661414717
264,Macrophage,Human,0.9884403545394234,hIL13,-8.193918073625419
265,Macrophage,Human,0.9894283455435828,hIL13,-8.17570048583612
266,Macrophage,Human,0.9903911060801153,hIL13,-8.157482898046823
267,Macrophage,Human,0.991330141226036,hIL13,-8.139265310257525
268,Macrophage,Human,0.9922469284978583,hIL13,-8.121047722468226
269,Macrophage,Human,0.9931429193725547,hIL13,-8.10283013467893
270,Macrophage,Human,0.994019540837876,hIL13,-8.084612546889632
271,Macrophage,Human,0.9948781969695785,hIL13,-8.066394959100336
272,Macrophage,Human,0.995720270533442,hIL13,-8.048177371311038
273,Macrophage,Human,0.9965471246102805,hIL13,-8.02995978352174
274,Macrophage,Human,0.9973601042424579,hIL13,-8.011742195732442
275,Macrophage,Human,0.9981605381007048,hIL13,-7.993524607943144
276,Macrophage,Human,0.9989497401703029,hIL13,-7.9753070201538465
277,Macrophage,Human,0.9997290114559674,hIL13,-7.9570894323645485
278,Macrophage,Human,1.0004996417049916,hIL13,-7.938871844575251
279,Macrophage,Human,1.0012629111484572,hIL13,-7.920654256785953
280,Macrophage,Human,1.0020200922605198,hIL13,-7.902436668996656
281,Macrophage,Human,1.0027724515359904,hIL13,-7.884219081207358
282,Macrophage,Human,1.0035212512866187,hIL13,-7.866001493418061
283,Macrophage,Human,1.0042677514566722,hIL13,-7.847783905628763
284,Macrophage,Human,1.0050132114585684,hIL13,-7.829566317839465
285,Macrophage,Human,1.0057588920294749,hIL13,-7.811348730050168
286,Macrophage,Human,1.0065060571099578,hIL13,-7.79313114226087
287,Macrophage,Human,1.0072559757458799,hIL13,-7.774913554471572
288,Macrophage,Human,1.008009924014896,hIL13,-7.756695966682274
289,Macrophage,Human,1.008769186979018,hIL13,-7.738478378892977
290,Macrophage,Human,1.009535060664831,hIL13,-7.720260791103679
291,Macrophage,Human,1.0103088540730636,hIL13,-7.702043203314382
292,Macrophage,Human,1.0110918912193099,hIL13,-7.683825615525084
293,Macrophage,Human,1.0118855132078013,hIL13,-7.665608027735786
294,Macrophage,Human,1.012691080340219,hIL13,-7.647390439946489
295,Macrophage,Human,1.0135099742616203,hIL13,-7.629172852157191
296,Macrophage,Human,1.0143436001456276,hIL13,-7.6109552643678935
297,Macrophage,Human,1.0151933889211124,hIL13,-7.592737676578595
298,Macrophage,Human,1.0160607995426556,hIL13,-7.574520088789298
299,Macrophage,Human,1.016947321307153,hIL13,-7.556302501
0,Macrophage,Mouse,0.0045102756927200205,mIL4,-13.75133342
1,Macrophage,Mouse,0.004718471940493834,mIL4,-13.731548516066889
2,Macrophage,Mouse,0.004936181211603633,mIL4,-13.71176361213378
3,Macrophage,Mouse,0.005163829038737208,mIL4,-13.691978708200669
4,Macrophage,Mouse,0.005401859134490662,mIL4,-13.67219380426756
5,Macrophage,Mouse,0.005650734088124603,mIL4,-13.652408900334448
6,Macrophage,Mouse,0.005910936081441982,mIL4,-13.632623996401337
7,Macrophage,Mouse,0.006182967623546254,mIL4,-13.612839092468228
8,Macrophage,Mouse,0.0064673523041377185,mIL4,-13.593054188535117
9,Macrophage,Mouse,0.006764635564895017,mIL4,-13.573269284602006
10,Macrophage,Mouse,0.007075385488367196,mIL4,-13.553484380668896
11,Macrophage,Mouse,0.007400193603666962,mIL4,-13.533699476735785
12,Macrophage,Mouse,0.007739675708108324,mIL4,-13.513914572802676
13,Macrophage,Mouse,0.008094472703772029,mIL4,-13.494129668869565
14,Macrophage,Mouse,0.0084652514478052,mIL4,-13.474344764936454
15,Macrophage,Mouse,0.008852705615072575,mIL4,-13.454559861003345
16,Macrophage,Mouse,0.00925755657156905,mIL4,-13.434774957070234
17,Macrophage,Mouse,0.009680554256779519,mIL4,-13.414990053137124
18,Macrophage,Mouse,0.010122478072932458,mIL4,-13.395205149204013
19,Macrophage,Mouse,0.010584137778832216,mIL4,-13.375420245270902
20,Macrophage,Mouse,0.011066374385679208,mIL4,-13.355635341337793
21,Macrophage,Mouse,0.01157006105198846,mIL4,-13.335850437404682
22,Macrophage,Mouse,0.01209610397439982,mIL4,-13.316065533471573
23,Macrophage,Mouse,0.012645443270837642,mIL4,-13.296280629538462
24,Macrophage,Mouse,0.0132190538521181,mIL4,-13.27649572560535
25,Macrophage,Mouse,0.013817946277727424,mIL4,-13.256710821672241
26,Macrophage,Mouse,0.014443167591095811,mIL4,-13.23692591773913
27,Macrophage,Mouse,0.015095802129275047,mIL4,-13.21714101380602
28,Macrophage,Mouse,0.015776972301494663,mIL4,-13.19735610987291
29,Macrophage,Mouse,0.016487839330617714,mIL4,-13.177571205939799
30,Macrophage,Mouse,0.017229603951048746,mIL4,-13.15778630200669
31,Macrophage,Mouse,0.018003507056166827,mIL4,-13.138001398073579
32,Macrophage,Mouse,0.018810830287859025,mIL4,-13.118216494140468
33,Macrophage,Mouse,0.01965289656023084,mIL4,-13.098431590207358
34,Macrophage,Mouse,0.020531070509059758,mIL4,-13.078646686274247
35,Macrophage,Mouse,0.021446758858048476,mIL4,-13.058861782341138
36,Macrophage,Mouse,0.022401410692430984,mIL4,-13.039076878408027
37,Macrophage,Mouse,0.023396517629982294,mIL4,-13.019291974474916
38,Macrophage,Mouse,0.024433613879004105,mIL4,-12.999507070541807
39,Macrophage,Mouse,0.02551427617239337,mIL4,-12.979722166608695
40,Macrophage,Mouse,0.026640123566467333,mIL4,-12.959937262675584
41,Macrophage,Mouse,0.02781281709282477,mIL4,-12.940152358742475
42,Macrophage,Mouse,0.02903405925117016,mIL4,-12.920367454809364
43,Macrophage,Mouse,0.03030559333073243,mIL4,-12.900582550876255
44,Macrophage,Mouse,0.031629202547685815,mIL4,-12.880797646943144
45,Macrophage,Mouse,0.03300670898582362,mIL4,-12.861012743010033
46,Macrophage,Mouse,0.03443997232768064,mIL4,-12.841227839076923
47,Macrophage,Mouse,0.035930888363337174,mIL4,-12.821442935143812
48,Macrophage,Mouse,0.037481387264292586,mIL4,-12.801658031210703
